9.98918e+09 57.1226 27.4198 0 0.0303025 604174 604174 0 1.65282e+07 0 0 0 0 0
1.77636e+10 69.2056 33.2199 0 0.0303025 4.09597e+07 4.09597e+07 0 4.2431e+07 0 0 0 0 0
3.15886e+10 83.8445 40.2468 0 0.0303025 2.53681e+08 2.53681e+08 0 7.81141e+07 0 0 0 0 0
5.61733e+10 101.58 48.7601 0 0.0303025 9.83107e+08 9.83107e+08 0 1.4267e+08 0 0 0 0 0
9.98918e+10 123.067 59.0742 0 0.0303025 2.5788e+09 2.5788e+09 0 8.50256e+08 0 0 0 0 0
1.77586e+11 148.573 71.6867 1.39409e+06 0.219345 7.51473e+09 7.51473e+09 0 2.04002e+09 37477.3 2747.18 82687.8 474.38 11.0336
3.15533e+11 179.331 86.9759 5.05068e+08 3.28717 1.38376e+10 1.38376e+10 8.24266e+07 7.49149e+09 2.12755e+09 8.10983e+06 1.67948e+07 609425 2.97064e+06
5.61167e+11 217.272 105.377 3.21725e+09 4.84046 1.72122e+10 1.72122e+10 5.56069e+08 3.11137e+10 4.0729e+09 9.50404e+07 6.19932e+07 9.23405e+06 1.44569e+07
9.98021e+11 263.241 127.672 1.20619e+10 6.11834 2.30088e+10 2.30088e+10 1.65962e+09 8.49281e+10 2.80443e+09 4.50019e+08 1.55111e+08 6.074e+07 1.723e+07
