#z i RadiusInner RadiusOuter RadiusIso SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic SDensitySFR  SDensityOFR SDensityCAR StellarAge MetallicityCold MetallicityStar MassProfStar MassStar MassHalo
3 73 0.421687 0.44156 25.6971 671.048 0 0 671.048 0 0 2.82513e+12 nan 0 0 0 0 2.02981e+10
3 74 0.44156 0.46237 26.9082 627.018 0 0 627.018 0 0 2.71458e+12 nan 0 0 0 0 2.02981e+10
3 75 0.46237 0.484161 28.1764 584.504 0 0 584.504 0 0 2.60344e+12 nan 0 0 0 0 2.02981e+10
3 76 0.484161 0.506979 29.5043 543.549 0 0 543.549 0 0 2.49195e+12 nan 0 0 0 0 2.02981e+10
3 77 0.506979 0.530872 30.8948 504.193 0 0 504.193 0 0 2.38031e+12 nan 0 0 0 0 2.02981e+10
3 78 0.530872 0.555891 32.3508 466.467 0 0 466.467 0 0 2.26877e+12 nan 0 0 0 0 2.02981e+10
3 79 0.555891 0.58209 33.8754 430.398 0 0 430.398 0 0 2.15757e+12 nan 0 0 0 0 2.02981e+10
3 80 0.58209 0.609523 35.4719 396.005 0 0 396.005 0 0 2.04696e+12 nan 0 0 0 0 2.02981e+10
3 81 0.609523 0.638249 37.1437 363.301 0 0 363.301 0 0 1.93722e+12 nan 0 0 0 0 2.02981e+10
3 82 0.638249 0.668329 38.8942 332.292 0 0 332.292 0 0 1.8286e+12 nan 0 0 0 0 2.02981e+10
3 83 0.668329 0.699826 40.7272 302.979 0 0 302.979 0 0 1.72139e+12 nan 0 0 0 0 2.02981e+10
3 84 0.699826 0.732808 42.6466 275.353 0 0 275.353 0 0 1.61585e+12 nan 0 0 0 0 2.02981e+10
3 85 0.732808 0.767344 44.6565 249.4 0 0 249.4 0 0 1.51227e+12 nan 0 0 0 0 2.02981e+10
3 86 0.767344 0.803508 46.7611 225.101 0 0 225.101 0 0 1.41092e+12 nan 0 0 0 0 2.02981e+10
3 87 0.803508 0.841376 48.9649 202.428 0 0 202.428 0 0 1.31206e+12 nan 0 0 0 0 2.02981e+10
3 88 0.841376 0.881029 51.2725 181.347 0 0 181.347 0 0 1.21596e+12 nan 0 0 0 0 2.02981e+10
3 89 0.881029 0.92255 53.6889 161.821 0 0 161.821 0 0 1.12287e+12 nan 0 0 0 0 2.02981e+10
3 90 0.92255 0.966029 56.2192 143.804 0 0 143.804 0 0 1.03302e+12 nan 0 0 0 0 2.02981e+10
3 91 0.966029 1.01156 58.8688 127.247 0 0 127.247 0 0 9.46625e+11 nan 0 0 0 0 2.02981e+10
3 92 1.01156 1.05923 61.6432 112.095 0 0 112.095 0 0 8.63897e+11 nan 0 0 0 0 2.02981e+10
3 93 1.05923 1.10915 64.5483 98.2895 0 0 98.2895 0 0 7.85007e+11 nan 0 0 0 0 2.02981e+10
3 94 1.10915 1.16142 67.5904 85.7682 0 0 85.7682 0 0 7.1011e+11 nan 0 0 0 0 2.02981e+10
3 95 1.16142 1.21616 70.7758 74.4654 0 0 74.4654 0 0 6.3933e+11 nan 0 0 0 0 2.02981e+10
3 96 1.21616 1.27347 74.1114 64.313 0 0 64.313 0 0 5.72764e+11 nan 0 0 0 0 2.02981e+10
3 97 1.27347 1.33349 77.6041 55.2412 0 0 55.2412 0 0 5.10477e+11 nan 0 0 0 0 2.02981e+10
3 98 1.33349 1.39634 81.2615 47.1784 0 0 47.1784 0 0 4.52501e+11 nan 0 0 0 0 2.02981e+10
3 99 1.39634 1.46214 85.0912 40.0529 0 0 40.0529 0 0 3.98837e+11 nan 0 0 0 0 2.02981e+10
3 100 1.46214 1.53105 89.1015 33.7927 0 0 33.7927 0 0 3.49453e+11 nan 0 0 0 0 2.02981e+10
3 101 1.53105 1.60321 93.3007 28.3264 0 0 28.3264 0 0 3.04281e+11 nan 0 0 0 0 2.02981e+10
3 102 1.60321 1.67877 97.6978 23.5839 0 0 23.5839 0 0 2.63226e+11 nan 0 0 0 0 2.02981e+10
3 103 1.67877 1.75788 102.302 19.497 0 0 19.497 0 0 2.2616e+11 nan 0 0 0 0 2.02981e+10
3 104 1.75788 1.84073 107.124 15.9996 0 0 15.9996 0 0 1.92929e+11 nan 0 0 0 0 2.02981e+10
3 105 1.84073 1.92748 112.172 13.0287 0 0 13.0287 0 0 1.63352e+11 nan 0 0 0 0 2.02981e+10
3 106 1.92748 2.01832 117.459 10.5243 0 0 10.5243 0 0 1.3723e+11 nan 0 0 0 0 2.02981e+10
3 107 2.01832 2.11344 122.994 8.43004 0 0 8.43004 0 0 1.14341e+11 nan 0 0 0 0 2.02981e+10
3 108 2.11344 2.21304 128.791 6.69337 0 0 6.69337 0 0 9.44549e+10 nan 0 0 0 0 2.02981e+10
3 109 2.21304 2.31734 134.861 5.26584 0 0 5.26584 0 0 7.73276e+10 nan 0 0 0 0 2.02981e+10
3 110 2.31734 2.42655 141.216 4.10316 0 0 4.10316 0 0 6.27119e+10 nan 0 0 0 0 2.02981e+10
3 111 2.42655 2.54091 147.872 3.16525 0 0 3.16525 0 0 5.0359e+10 nan 0 0 0 0 2.02981e+10
3 112 2.54091 2.66066 154.841 2.41623 0 0 2.41623 0 0 4.00234e+10 nan 0 0 0 0 2.02981e+10
3 113 2.66066 2.78606 162.138 1.82432 0 0 1.82432 0 0 3.14666e+10 nan 0 0 0 0 2.02981e+10
3 114 2.78606 2.91736 169.779 1.3617 0 0 1.3617 0 0 2.44603e+10 nan 0 0 0 0 2.02981e+10
3 115 2.91736 3.05485 177.781 1.00426 0 0 1.00426 0 0 1.87897e+10 nan 0 0 0 0 2.02981e+10
3 116 3.05485 3.19882 186.159 0.731416 0 0 0.731416 0 0 1.42553e+10 nan 0 0 0 0 2.02981e+10
3 117 3.19882 3.34958 194.933 0.52575 0 0 0.52575 0 0 1.06754e+10 nan 0 0 0 0 2.02981e+10
3 118 3.34958 3.50744 204.12 0.372761 0 0 0.372761 0 0 7.88625e+09 nan 0 0 0 0 2.02981e+10
3 119 3.50744 3.67274 213.74 0.260521 0 0 0.260521 0 0 5.74327e+09 nan 0 0 0 0 2.02981e+10
3 120 3.67274 3.84583 223.813 0.179361 0 0 0.179361 0 0 4.12058e+09 nan 0 0 0 0 2.02981e+10
3 121 3.84583 4.02708 234.361 0.121559 0 0 0.121559 0 0 2.91046e+09 nan 0 0 0 0 2.02981e+10
3 122 4.02708 4.21687 245.406 0.0810396 0 0 0.0810396 0 0 2.02231e+09 nan 0 0 0 0 2.02981e+10
3 123 4.21687 4.4156 256.971 0.0531046 0 0 0.0531046 0 0 1.38128e+09 nan 0 0 0 0 2.02981e+10
3 124 4.4156 4.6237 269.082 0.0341778 0 0 0.0341778 0 0 9.26647e+08 nan 0 0 0 0 2.02981e+10
3 125 4.6237 4.84161 281.764 0.0215858 0 0 0.0215858 0 0 6.10065e+08 nan 0 0 0 0 2.02981e+10
3 126 4.84161 5.06979 295.043 0.0133666 0 0 0.0133666 0 0 3.93806e+08 nan 0 0 0 0 2.02981e+10
3 127 5.06979 5.30872 308.948 0.00810789 0 0 0.00810789 0 0 2.49017e+08 nan 0 0 0 0 2.02981e+10
3 128 5.30872 5.55891 323.508 0.00481291 0 0 0.00481291 0 0 1.54097e+08 nan 0 0 0 0 2.02981e+10
3 129 5.55891 5.8209 338.754 0.00279307 0 0 0.00279307 0 0 9.32261e+07 nan 0 0 0 0 2.02981e+10
3 130 5.8209 6.09523 354.719 0.00158297 0 0 0.00158297 0 0 5.508e+07 nan 0 0 0 0 2.02981e+10
3 131 6.09523 6.38249 371.437 0.00087518 0 0 0.00087518 0 0 3.17453e+07 nan 0 0 0 0 2.02981e+10
3 132 6.38249 6.68329 388.942 0.00047147 0 0 0.00047147 0 0 1.78273e+07 nan 0 0 0 0 2.02981e+10
3 133 6.68329 6.99826 407.272 0.00024718 0 0 0.00024718 0 0 9.74279e+06 nan 0 0 0 0 2.02981e+10
3 134 6.99826 7.32808 426.466 0.000125957 0 0 0.000125957 0 0 5.17504e+06 nan 0 0 0 0 2.02981e+10
3 135 7.32808 7.67344 446.565 6.23025e-05 0 0 6.23025e-05 0 0 2.66805e+06 nan 0 0 0 0 2.02981e+10
3 136 7.67344 8.03508 467.611 2.98712e-05 0 0 2.98712e-05 0 0 1.33326e+06 nan 0 0 0 0 2.02981e+10
3 137 8.03508 8.41376 489.649 1.38621e-05 0 0 1.38621e-05 0 0 644819 nan 0 0 0 0 2.02981e+10
3 138 8.41376 8.81029 512.725 6.21684e-06 0 0 6.21684e-06 0 0 301365 nan 0 0 0 0 2.02981e+10
3 139 8.81029 9.2255 536.889 2.69017e-06 0 0 2.69017e-06 0 0 135887 nan 0 0 0 0 2.02981e+10
3 140 9.2255 9.66029 562.192 1.12131e-06 0 0 1.12131e-06 0 0 59014.8 nan 0 0 0 0 2.02981e+10
3 141 9.66029 10.1156 588.688 4.49414e-07 0 0 4.49414e-07 0 0 24641.8 nan 0 0 0 0 2.02981e+10
3 142 10.1156 10.5923 616.432 1.72878e-07 0 0 1.72878e-07 0 0 9874.38 nan 0 0 0 0 2.02981e+10
3 143 10.5923 11.0915 645.483 6.37041e-08 0 0 6.37041e-08 0 0 3789.91 nan 0 0 0 0 2.02981e+10
3 144 11.0915 11.6142 675.904 2.24415e-08 0 0 2.24415e-08 0 0 1390.43 nan 0 0 0 0 2.02981e+10
3 145 11.6142 12.1616 707.758 7.54176e-09 0 0 7.54176e-09 0 0 486.569 nan 0 0 0 0 2.02981e+10
3 146 12.1616 12.7347 741.114 2.4125e-09 0 0 2.4125e-09 0 0 162.05 nan 0 0 0 0 2.02981e+10
3 147 12.7347 13.3349 776.041 7.32871e-10 0 0 7.32871e-10 0 0 51.2449 nan 0 0 0 0 2.02981e+10
3 148 13.3349 13.9634 812.615 2.10909e-10 0 0 2.10909e-10 0 0 15.3493 nan 0 0 0 0 2.02981e+10
3 149 13.9634 14.6214 850.912 5.73543e-11 0 0 5.73543e-11 0 0 4.3436 nan 0 0 0 0 2.02981e+10
3 150 14.6214 15.3105 891.015 1.46987e-11 0 0 1.46987e-11 0 0 1.15818 nan 0 0 0 0 2.02981e+10
3 151 15.3105 16.0321 933.007 3.54017e-12 0 0 3.54017e-12 0 0 0.290165 nan 0 0 0 0 2.02981e+10
3 152 16.0321 16.7877 976.978 7.98966e-13 0 0 7.98966e-13 0 0 0.0681057 nan 0 0 0 0 2.02981e+10
3 153 16.7877 17.5788 1023.02 1.68446e-13 0 0 1.68446e-13 0 0 0.0149299 nan 0 0 0 0 2.02981e+10
3 154 17.5788 18.4073 1071.24 3.30696e-14 0 0 3.30696e-14 0 0 0.00304696 nan 0 0 0 0 2.02981e+10
3 155 18.4073 19.2748 1121.72 6.02522e-15 0 0 6.02522e-15 0 0 0.000576964 nan 0 0 0 0 2.02981e+10
3 156 19.2748 20.1832 1174.59 1.01523e-15 0 0 1.01523e-15 0 0 0.000101011 nan 0 0 0 0 2.02981e+10
3 157 20.1832 21.1344 1229.94 1.57616e-16 0 0 1.57616e-16 0 0 1.62902e-05 nan 0 0 0 0 2.02981e+10
3 158 21.1344 22.1304 1287.91 2.246e-17 0 0 2.246e-17 0 0 2.41065e-06 nan 0 0 0 0 2.02981e+10
3 159 22.1304 23.1734 1348.61 2.92571e-18 0 0 2.92571e-18 0 0 3.26014e-07 nan 0 0 0 0 2.02981e+10
3 160 23.1734 24.2655 1412.16 3.46921e-19 0 0 3.46921e-19 0 0 4.01226e-08 nan 0 0 0 0 2.02981e+10
3 161 24.2655 25.4091 1478.72 3.72804e-20 0 0 3.72804e-20 0 0 4.47364e-09 nan 0 0 0 0 2.02981e+10
3 162 25.4091 26.6066 1548.41 3.61381e-21 0 0 3.61381e-21 0 0 4.49814e-10 nan 0 0 0 0 2.02981e+10
3 163 26.6066 27.8606 1621.38 3.14466e-22 0 0 3.14466e-22 0 0 4.05871e-11 nan 0 0 0 0 2.02981e+10
3 164 27.8606 29.1736 1697.79 2.44395e-23 0 0 2.44395e-23 0 0 3.26971e-12 nan 0 0 0 0 2.02981e+10
3 165 29.1736 30.5485 1777.81 1.68736e-24 0 0 1.68736e-24 0 0 2.33926e-13 nan 0 0 0 0 2.02981e+10
3 166 30.5485 31.9882 1861.59 1.02919e-25 0 0 1.02919e-25 0 0 1.47797e-14 nan 0 0 0 0 2.02981e+10
3 167 31.9882 33.4958 1949.33 5.51331e-27 0 0 5.51331e-27 0 0 8.19834e-16 nan 0 0 0 0 2.02981e+10
3 168 33.4958 35.0744 2041.2 2.57811e-28 0 0 2.57811e-28 0 0 3.96822e-17 nan 0 0 0 0 2.02981e+10
3 169 35.0744 36.7274 2137.4 1.04562e-29 0 0 1.04562e-29 0 0 1.66527e-18 nan 0 0 0 0 2.02981e+10
3 170 36.7274 38.4583 2238.13 3.65357e-31 0 0 3.65357e-31 0 0 6.01829e-20 nan 0 0 0 0 2.02981e+10
3 171 38.4583 40.2708 2343.61 1.09213e-32 0 0 1.09213e-32 0 0 1.85995e-21 nan 0 0 0 0 2.02981e+10
3 172 40.2708 42.1687 2454.06 2.77234e-34 0 0 2.77234e-34 0 0 4.87941e-23 nan 0 0 0 0 2.02981e+10
3 173 42.1687 44.156 2569.71 5.93038e-36 0 0 5.93038e-36 0 0 1.07824e-24 nan 0 0 0 0 2.02981e+10
3 174 44.156 46.237 2690.82 1.06041e-37 0 0 1.06041e-37 0 0 1.99084e-26 nan 0 0 0 0 2.02981e+10
3 175 46.237 48.4161 2817.64 1.57163e-39 0 0 1.57163e-39 0 0 3.04545e-28 nan 0 0 0 0 2.02981e+10
3 176 48.4161 50.6979 2950.43 1.91365e-41 0 0 1.91365e-41 0 0 3.82569e-30 nan 0 0 0 0 2.02981e+10
3 177 50.6979 53.0872 3089.48 1.89662e-43 0 0 1.89662e-43 0 0 3.91002e-32 nan 0 0 0 0 2.02981e+10
3 178 53.0872 55.5891 3235.08 1.51526e-45 0 0 1.51526e-45 0 0 3.21987e-34 nan 0 0 0 0 2.02981e+10
3 179 55.5891 58.209 3387.54 9.65964e-48 0 0 9.65964e-48 0 0 2.11478e-36 nan 0 0 0 0 2.02981e+10
3 180 58.209 60.9523 3547.19 4.86161e-50 0 0 4.86161e-50 0 0 1.09605e-38 nan 0 0 0 0 2.02981e+10
3 181 60.9523 63.8249 3714.37 1.91028e-52 0 0 1.91028e-52 0 0 4.43289e-41 nan 0 0 0 0 2.02981e+10
3 182 63.8249 66.8329 3889.42 5.79216e-55 0 0 5.79216e-55 0 0 1.38279e-43 nan 0 0 0 0 2.02981e+10
3 183 66.8329 69.9826 4072.72 1.33874e-57 0 0 1.33874e-57 0 0 3.28645e-46 nan 0 0 0 0 2.02981e+10
3 184 69.9826 73.2808 4264.66 2.32865e-60 0 0 2.32865e-60 0 0 5.87531e-49 nan 0 0 0 0 2.02981e+10
3 185 73.2808 76.7344 4465.65 3.00772e-63 0 0 3.00772e-63 0 0 7.79541e-52 nan 0 0 0 0 2.02981e+10
3 186 76.7344 80.3508 4676.11 2.84443e-66 0 0 2.84443e-66 0 0 7.56918e-55 nan 0 0 0 0 2.02981e+10
3 187 80.3508 84.1376 4896.49 1.94085e-69 0 0 1.94085e-69 0 0 5.29994e-58 nan 0 0 0 0 2.02981e+10
3 188 84.1376 88.1029 5127.25 9.40891e-73 0 0 9.40891e-73 0 0 2.6352e-61 nan 0 0 0 0 2.02981e+10
3 189 88.1029 92.255 5368.89 3.18883e-76 0 0 3.18883e-76 0 0 9.1552e-65 nan 0 0 0 0 2.02981e+10
3 190 92.255 96.6029 5621.92 7.42909e-80 0 0 7.42909e-80 0 0 2.18523e-68 nan 0 0 0 0 2.02981e+10
3 191 96.6029 101.156 5886.88 1.16888e-83 0 0 1.16888e-83 0 0 3.52063e-72 nan 0 0 0 0 2.02981e+10
3 192 101.156 105.923 6164.32 1.21926e-87 0 0 1.21926e-87 0 0 3.75829e-76 nan 0 0 0 0 2.02981e+10
3 193 105.923 110.915 6454.83 8.26966e-92 0 0 8.26966e-92 0 0 2.60725e-80 nan 0 0 0 0 2.02981e+10
3 194 110.915 116.142 6759.04 3.57378e-96 0 0 3.57378e-96 0 0 1.1518e-84 nan 0 0 0 0 2.02981e+10
3 195 116.142 121.616 7077.58 9.63347e-101 0 0 9.63347e-101 0 0 3.17202e-89 nan 0 0 0 0 2.02981e+10
3 196 121.616 127.347 7411.14 1.5841e-105 0 0 1.5841e-105 0 0 5.32581e-94 nan 0 0 0 0 2.02981e+10
3 197 127.347 133.349 7760.41 1.55238e-110 0 0 1.55238e-110 0 0 5.32598e-99 nan 0 0 0 0 2.02981e+10
3 198 133.349 139.634 8126.15 8.84765e-116 0 0 8.84765e-116 0 0 3.09579e-104 nan 0 0 0 0 2.02981e+10
3 199 139.634 146.214 8509.12 2.8587e-121 0 0 2.8587e-121 0 0 1.01952e-109 nan 0 0 0 0 2.02981e+10
2.5 0 0.0146214 0.0153105 0.891015 4399.06 0 0 4399.06 0 0 5.30012e+12 nan 0 0 0 0 2.86064e+10
2.5 1 0.0153105 0.0160321 0.933007 4380.71 0 0 4380.71 0 0 5.29438e+12 nan 0 0 0 0 2.86064e+10
2.5 2 0.0160321 0.0167877 0.976978 4361.65 0 0 4361.65 0 0 5.28837e+12 nan 0 0 0 0 2.86064e+10
2.5 3 0.0167877 0.0175788 1.02302 4341.85 0 0 4341.85 0 0 5.28209e+12 nan 0 0 0 0 2.86064e+10
2.5 4 0.0175788 0.0184073 1.07124 4321.29 0 0 4321.29 0 0 5.27552e+12 nan 0 0 0 0 2.86064e+10
2.5 5 0.0184073 0.0192748 1.12172 4299.95 0 0 4299.95 0 0 5.26865e+12 nan 0 0 0 0 2.86064e+10
2.5 6 0.0192748 0.0201832 1.17459 4277.8 0 0 4277.8 0 0 5.26146e+12 nan 0 0 0 0 2.86064e+10
2.5 7 0.0201832 0.0211344 1.22994 4254.84 0 0 4254.84 0 0 5.25395e+12 nan 0 0 0 0 2.86064e+10
2.5 8 0.0211344 0.0221304 1.28791 4231.02 0 0 4231.02 0 0 5.24609e+12 nan 0 0 0 0 2.86064e+10
2.5 9 0.0221304 0.0231734 1.34861 4206.35 0 0 4206.35 0 0 5.23788e+12 nan 0 0 0 0 2.86064e+10
