#i RadiusInner RadiusOuter RadiusIso SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR SDensityCAR StellarAge MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassStar MassHalo
105 1.84073 1.92748 112.172 240.419 0 0 240.419 8.30312e+08 0 7.20277e+09 96.4276 3.11557 1591.98 0.0215972 558.256 0 0 5.21454e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
106 1.92748 2.01832 117.459 220.261 0 0 220.261 9.01332e+08 0 7.45079e+09 110.186 3.09659 1585.51 0.0245958 559.394 0 0 5.05123e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
107 2.01832 2.11344 122.994 201.373 0 0 201.373 9.78034e+08 0 7.69942e+09 125.883 3.07696 1578.8 0.0280013 560.581 0 0 4.88569e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
108 2.11344 2.21304 128.791 183.709 0 0 183.709 1.06083e+09 0 7.94813e+09 143.787 3.05668 1571.86 0.0318675 561.818 0 0 4.71817e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
109 2.21304 2.31734 134.861 167.226 0 0 167.226 1.15014e+09 0 8.19637e+09 164.202 3.03572 1564.67 0.0362547 563.108 0 0 4.54891e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
110 2.31734 2.42655 141.216 151.876 0 0 151.876 1.24642e+09 0 8.44357e+09 187.475 3.01409 1557.22 0.0412309 564.452 0 0 4.37817e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
111 2.42655 2.54091 147.872 137.613 0 0 137.613 1.35014e+09 0 8.68916e+09 213.998 2.99176 1549.52 0.0468724 565.853 0 0 4.20625e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
112 2.54091 2.66066 154.841 124.39 0 0 124.39 1.46182e+09 0 8.93258e+09 244.216 2.96873 1541.56 0.0532651 567.312 0 0 4.03346e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
113 2.66066 2.78606 162.138 112.158 0 0 112.158 1.58197e+09 0 9.17323e+09 278.633 2.94499 1533.33 0.0605054 568.832 0 0 3.86013e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
114 2.78606 2.91736 169.779 100.871 0 0 100.871 1.71116e+09 0 9.41054e+09 317.822 2.92054 1524.83 0.0687014 570.415 0 0 3.68661e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
115 2.91736 3.05485 177.781 90.4801 0 0 90.4801 1.84995e+09 0 9.64395e+09 362.428 2.89536 1516.06 0.0779745 572.064 0 0 3.51326e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
116 3.05485 3.19882 186.159 80.9384 0 0 80.9384 1.99895e+09 0 9.87289e+09 413.185 2.86946 1507 0.0884604 573.78 0 0 3.34048e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
117 3.19882 3.34958 194.933 72.199 0 0 72.199 2.15879e+09 0 1.00968e+10 470.921 2.84283 1497.66 0.100311 575.566 0 0 3.16865e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
118 3.34958 3.50744 204.12 64.2158 0 0 64.2158 2.33013e+09 0 1.03152e+10 536.572 2.81546 1488.03 0.113697 577.425 0 0 2.99819e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
119 3.50744 3.67274 213.74 56.9433 0 0 56.9433 2.51365e+09 0 1.05275e+10 611.197 2.78736 1478.12 0.128807 579.359 0 0 2.82952e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
120 3.67274 3.84583 223.813 50.3369 0 0 50.3369 2.71005e+09 0 1.07333e+10 695.993 2.75853 1467.91 0.145854 581.371 0 0 2.66306e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
121 3.84583 4.02708 234.361 44.3532 0 0 44.3532 2.92007e+09 0 1.09321e+10 792.307 2.72896 1457.4 0.165074 583.463 0 0 2.49924e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
122 4.02708 4.21687 245.406 38.9499 0 0 38.9499 3.14445e+09 0 1.11236e+10 901.663 2.69867 1446.59 0.18673 585.638 0 0 2.33849e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
123 4.21687 4.4156 256.971 34.0861 0 0 34.0861 3.38398e+09 0 1.13073e+10 1025.78 2.66765 1435.49 0.211116 587.899 0 0 2.18123e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
124 4.4156 4.6237 269.082 29.7222 0 0 29.7222 3.63944e+09 0 1.14829e+10 1166.59 2.63592 1424.08 0.238557 590.248 0 0 2.02789e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
125 4.6237 4.84161 281.764 25.8199 0 0 25.8199 3.91166e+09 0 1.16503e+10 1326.27 2.60348 1412.37 0.269415 592.69 0 0 1.87886e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
126 4.84161 5.06979 295.043 22.3427 0 0 22.3427 4.20147e+09 0 1.1809e+10 1507.27 2.57035 1400.37 0.304092 595.225 0 0 1.73453e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
127 5.06979 5.30872 308.948 19.2556 0 0 19.2556 4.50971e+09 0 1.1959e+10 1712.35 2.53653 1388.06 0.343033 597.859 0 0 1.59526e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
128 5.30872 5.55891 323.508 16.5252 0 0 16.5252 4.83725e+09 0 1.21002e+10 1944.62 2.50205 1375.45 0.386732 600.593 0 0 1.46141e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
129 5.55891 5.8209 338.754 14.1199 0 0 14.1199 5.18496e+09 0 1.22324e+10 2207.56 2.46691 1362.54 0.435733 603.431 0 0 1.33326e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
130 5.8209 6.09523 354.719 12.0096 0 0 12.0096 5.55373e+09 0 1.23557e+10 2505.07 2.43115 1349.34 0.49064 606.376 0 0 1.21111e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
131 6.09523 6.38249 371.437 10.1662 0 0 10.1662 5.94445e+09 0 1.24702e+10 2841.55 2.39476 1335.84 0.552119 609.431 0 0 1.09517e+06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
132 6.38249 6.68329 388.942 8.56313 0 0 8.56313 6.35801e+09 0 1.2576e+10 3221.91 2.35779 1322.06 0.620902 612.6 0 0 985649 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
133 6.68329 6.99826 407.272 7.17558 0 0 7.17558 6.7953e+09 0 1.26731e+10 3651.68 2.32026 1307.99 0.697798 615.886 0 0 882685 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
134 6.99826 7.32808 426.466 5.98046 0 0 5.98046 7.25723e+09 0 1.27619e+10 4137.01 2.28218 1293.64 0.783697 619.292 0 0 786378 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
135 7.32808 7.67344 446.565 4.95636 0 0 4.95636 7.74467e+09 0 1.28425e+10 4684.83 2.24359 1279.02 0.879575 622.823 0 0 696774 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
136 7.67344 8.03508 467.611 4.08351 0 0 4.08351 8.2585e+09 0 1.29154e+10 5302.86 2.20452 1264.12 0.986507 626.481 0 0 613870 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
137 8.03508 8.41376 489.649 3.34374 0 0 3.34374 8.79958e+09 0 1.29809e+10 5999.73 2.165 1248.97 1.10567 630.27 0 0 537611 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
138 8.41376 8.81029 512.725 2.72046 0 0 2.72046 9.36878e+09 0 1.30392e+10 6785.08 2.12506 1233.56 1.23835 634.194 0 0 467891 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
139 8.81029 9.2255 536.889 2.19854 0 0 2.19854 9.96691e+09 0 1.30909e+10 7669.68 2.08474 1217.91 1.38596 638.256 0 0 404556 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
140 9.2255 9.66029 562.192 1.76433 0 0 1.76433 1.05948e+10 0 1.31365e+10 8665.52 2.04407 1202.02 1.55004 642.461 0 0 347405 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
141 9.66029 10.1156 588.688 1.40553 0 0 1.40553 1.12532e+10 0 1.31762e+10 9785.98 2.00309 1185.9 1.73227 646.813 0 0 296193 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
142 10.1156 10.5923 616.432 1.11114 0 0 1.11114 1.19429e+10 0 1.32107e+10 11045.9 1.96184 1169.56 1.9345 651.314 0 0 250640 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
143 10.5923 11.0915 645.483 0.871393 0 0 0.871393 1.26646e+10 0 1.32403e+10 12462 1.92037 1153.02 2.15871 655.97 0 0 210430 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
144 11.0915 11.6142 675.904 0.677667 0 0 0.677667 1.34189e+10 0 1.32656e+10 14052.6 1.8787 1136.28 2.40708 660.785 0 0 175221 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
145 11.6142 12.1616 707.758 0.522408 0 0 0.522408 1.42066e+10 0 1.32869e+10 15838.1 1.83688 1119.35 2.68198 665.762 0 0 144650 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
146 12.1616 12.7347 741.114 0.399041 0 0 0.399041 1.50283e+10 0 1.33048e+10 17841.4 1.79495 1102.25 2.98597 670.905 0 0 118338 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
147 12.7347 13.3349 776.041 0.301897 0 0 0.301897 1.58844e+10 0 1.33197e+10 20087.7 1.75296 1085 3.32184 676.22 0 0 95900.5 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
148 13.3349 13.9634 812.615 0.22612 0 0 0.22612 1.67756e+10 0 1.33319e+10 22605 1.71095 1067.59 3.69258 681.711 0 0 76951.1 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
149 13.9634 14.6214 850.912 0.167594 0 0 0.167594 1.77023e+10 0 1.33418e+10 25424.3 1.66895 1050.05 4.10148 687.381 0 0 61108.7 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
150 14.6214 15.3105 891.015 0.122859 0 0 0.122859 1.86648e+10 0 1.33497e+10 28579.9 1.62702 1032.39 4.55204 693.236 0 0 48003.6 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
151 15.3105 16.0321 933.007 0.0890363 0 0 0.0890363 1.96637e+10 0 1.3356e+10 32109.9 1.58519 1014.62 5.04807 699.281 0 0 37282.3 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
152 16.0321 16.7877 976.978 0.0637536 0 0 0.0637536 2.06991e+10 0 1.3361e+10 36056.4 1.54351 996.752 5.59366 705.519 0 0 28612.8 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
153 16.7877 17.5788 1023.02 0.0450795 0 0 0.0450795 2.17714e+10 0 1.33649e+10 40465.7 1.50202 978.809 6.19323 711.956 0 0 21687 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
154 17.5788 18.4073 1071.24 0.0314587 0 0 0.0314587 2.28807e+10 0 1.33678e+10 45389.2 1.46076 960.8 6.85153 718.598 0 0 16224.3 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
155 18.4073 19.2748 1121.72 0.0216532 0 0 0.0216532 2.40273e+10 0 1.337e+10 50883.4 1.41977 942.74 7.57365 725.448 0 0 11972.7 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
156 19.2748 20.1832 1174.59 0.014691 0 0 0.014691 2.52112e+10 0 1.33717e+10 57011 1.37908 924.642 8.36506 732.513 0 0 8709.64 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
157 20.1832 21.1344 1229.94 0.00981827 0 0 0.00981827 2.64324e+10 0 1.33729e+10 63840.5 1.33874 906.523 9.23164 739.798 0 0 6241.59 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
158 21.1344 22.1304 1287.91 0.00645911 0 0 0.00645911 2.7691e+10 0 1.33738e+10 71447.9 1.29879 888.395 10.1797 747.307 0 0 4403.21 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
159 22.1304 23.1734 1348.61 0.00417971 0 0 0.00417971 2.8987e+10 0 1.33744e+10 79916.4 1.25925 870.272 11.2158 755.048 0 0 3055.65 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
160 23.1734 24.2655 1412.16 0.00265842 0 0 0.00265842 3.03201e+10 0 1.33748e+10 89337.7 1.22017 852.17 12.3474 763.026 0 0 2084.3 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
161 24.2655 25.4091 1478.72 0.00166058 0 0 0.00166058 3.16903e+10 0 1.33751e+10 99812.7 1.18157 834.101 13.5818 771.246 0 0 1396.32 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
162 25.4091 26.6066 1548.41 0.00101786 0 0 0.00101786 3.30973e+10 0 1.33753e+10 111452 1.14348 816.079 14.9275 779.715 0 0 917.935 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
163 26.6066 27.8606 1621.38 0.000611679 0 0 0.000611679 3.45408e+10 0 1.33755e+10 124377 1.10594 798.118 16.3929 788.44 0 0 591.634 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
164 27.8606 29.1736 1697.79 0.000360057 0 0 0.000360057 3.60207e+10 0 1.33755e+10 138720 1.06897 780.23 17.9874 797.427 0 0 373.512 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
165 29.1736 30.5485 1777.81 0.000207401 0 0 0.000207401 3.75365e+10 0 1.33756e+10 154629 1.03259 762.429 19.7206 806.682 0 0 230.75 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
166 30.5485 31.9882 1861.59 0.000116789 0 0 0.000116789 3.90878e+10 0 1.33756e+10 172261 0.996838 744.726 21.603 816.214 0 0 139.354 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
167 31.9882 33.4958 1949.33 6.42224e-05 0 0 6.42224e-05 4.06743e+10 0 1.33756e+10 191793 0.961726 727.134 23.6456 826.028 0 0 82.1822 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
168 33.4958 35.0744 2041.2 3.44492e-05 0 0 3.44492e-05 4.22955e+10 0 1.33757e+10 213416 0.927276 709.664 25.8599 836.134 0 0 47.2745 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
169 35.0744 36.7274 2137.4 1.80042e-05 0 0 1.80042e-05 4.39509e+10 0 1.33757e+10 237337 0.893506 692.328 28.2582 846.538 0 0 26.4946 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
170 36.7274 38.4583 2238.13 9.15671e-06 0 0 9.15671e-06 4.56399e+10 0 1.33757e+10 263786 0.860431 675.135 30.8534 857.249 0 0 14.449 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
171 38.4583 40.2708 2343.61 4.52606e-06 0 0 4.52606e-06 4.73621e+10 0 1.33757e+10 293012 0.828066 658.097 33.659 868.275 0 0 7.65785 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
172 40.2708 42.1687 2454.06 2.17136e-06 0 0 2.17136e-06 4.91168e+10 0 1.33757e+10 325284 0.796422 641.223 36.6893 879.625 0 0 3.93896 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
173 42.1687 44.156 2569.71 1.00963e-06 0 0 1.00963e-06 5.09035e+10 0 1.33757e+10 360900 0.765511 624.522 39.9592 891.309 0 0 1.96358 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
174 44.156 46.237 2690.82 4.54324e-07 0 0 4.54324e-07 5.27216e+10 0 1.33757e+10 400182 0.735341 608.003 43.4844 903.336 0 0 0.947258 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
175 46.237 48.4161 2817.64 1.97548e-07 0 0 1.97548e-07 5.45703e+10 0 1.33757e+10 443478 0.705919 591.675 47.2812 915.716 0 0 0.441537 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
176 48.4161 50.6979 2950.43 8.2866e-08 0 0 8.2866e-08 5.64492e+10 0 1.33757e+10 491169 0.677249 575.545 51.3665 928.459 0 0 0.198538 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
177 50.6979 53.0872 3089.48 3.34761e-08 0 0 3.34761e-08 5.83574e+10 0 1.33757e+10 543670 0.649335 559.62 55.758 941.577 0 0 0.0859725 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
178 53.0872 55.5891 3235.08 1.30009e-08 0 0 1.30009e-08 6.02943e+10 0 1.33757e+10 601428 0.62218 543.907 60.4742 955.081 0 0 0.0357887 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
179 55.5891 58.209 3387.54 4.8448e-09 0 0 4.8448e-09 6.22593e+10 0 1.33757e+10 664929 0.595783 528.412 65.534 968.983 0 0 0.0142953 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
180 58.209 60.9523 3547.19 1.72898e-09 0 0 1.72898e-09 6.42516e+10 0 1.33757e+10 734700 0.570144 513.141 70.9569 983.296 0 0 0.00546838 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
181 60.9523 63.8249 3714.37 5.89688e-10 0 0 5.89688e-10 6.62706e+10 0 1.33757e+10 811312 0.545259 498.099 76.7631 998.032 0 0 0.0019992 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
182 63.8249 66.8329 3889.42 1.91794e-10 0 0 1.91794e-10 6.83156e+10 0 1.33757e+10 895382 0.521125 483.291 82.9733 1013.21 0 0 0.000697039 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
183 66.8329 69.9826 4072.72 5.93536e-11 0 0 5.93536e-11 7.03858e+10 0 1.33757e+10 987574 0.497738 468.72 89.6085 1028.83 0 0 0.000231256 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
184 69.9826 73.2808 4264.66 1.74353e-11 0 0 1.74353e-11 7.24806e+10 0 1.33757e+10 1.08861e+06 0.47509 454.392 96.6903 1044.93 0 0 7.28359e-05 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
185 73.2808 76.7344 4465.65 4.84961e-12 0 0 4.84961e-12 7.45992e+10 0 1.33757e+10 1.19926e+06 0.453174 440.308 104.24 1061.51 0 0 2.17246e-05 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
186 76.7344 80.3508 4676.11 1.27394e-12 0 0 1.27394e-12 7.67411e+10 0 1.33757e+10 1.32036e+06 0.431983 426.473 112.28 1078.59 0 0 6.12064e-06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
187 80.3508 84.1376 4896.49 3.15192e-13 0 0 3.15192e-13 7.89054e+10 0 1.33757e+10 1.45282e+06 0.411506 412.887 120.832 1096.19 0 0 1.62448e-06 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
188 84.1376 88.1029 5127.25 7.32404e-14 0 0 7.32404e-14 8.10915e+10 0 1.33757e+10 1.59759e+06 0.391734 399.553 129.918 1114.33 0 0 4.05025e-07 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
189 88.1029 92.255 5368.89 1.5936e-14 0 0 1.5936e-14 8.32988e+10 0 1.33757e+10 1.75572e+06 0.372656 386.473 139.56 1133.03 0 0 9.45845e-08 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
190 92.255 96.6029 5621.92 3.23673e-15 0 0 3.23673e-15 8.55265e+10 0 1.33757e+10 1.92831e+06 0.35426 373.647 149.777 1152.32 0 0 2.06248e-08 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
191 96.6029 101.156 5886.88 6.11665e-16 0 0 6.11665e-16 8.77741e+10 0 1.33757e+10 2.11655e+06 0.336535 361.077 160.591 1172.2 0 0 4.18587e-09 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
192 101.156 105.923 6164.32 1.0718e-16 0 0 1.0718e-16 9.00409e+10 0 1.33757e+10 2.32173e+06 0.319466 348.763 172.021 1192.72 0 0 7.88025e-10 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
193 105.923 110.915 6454.83 1.73523e-17 0 0 1.73523e-17 9.23262e+10 0 1.33757e+10 2.54518e+06 0.303042 336.704 184.085 1213.89 0 0 1.37125e-10 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
194 110.915 116.142 6759.04 2.58591e-18 0 0 2.58591e-18 9.46294e+10 0 1.33757e+10 2.78838e+06 0.287247 324.901 196.799 1235.74 0 0 2.19735e-11 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
195 116.142 121.616 7077.58 3.53329e-19 0 0 3.53329e-19 9.69499e+10 0 1.33757e+10 3.05285e+06 0.272069 313.353 210.178 1258.3 0 0 3.23004e-12 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
196 121.616 127.347 7411.14 4.40833e-20 0 0 4.40833e-20 9.92872e+10 0 1.33757e+10 3.05285e+06 0 0 0 0 0 0 4.33782e-13 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
197 127.347 133.349 7760.41 5.00072e-21 0 0 5.00072e-21 9.98918e+10 0 1.33757e+10 3.05285e+06 0 0 0 0 0 0 5.29959e-14 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
198 133.349 139.634 8126.15 5.13452e-22 0 0 5.13452e-22 9.98918e+10 0 1.33757e+10 3.05285e+06 0 0 0 0 0 0 5.86385e-15 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
199 139.634 146.214 8509.12 4.74935e-23 0 0 4.74935e-23 9.98918e+10 0 1.33757e+10 3.05285e+06 0 0 0 0 0 0 5.84879e-16 nan 0 0 0 0 0 0 0 0 0 9.98918e+10
