2.02981e+09 10.431 28.9247 0 0.0303025 21261.5 21261.5 0 1.02419e+06 0 0 0 0 0
3.60956e+09 12.6374 35.0431 0 0.0303025 419452 419452 0 6.49884e+06 0 0 0 0 0
6.41881e+09 15.3105 42.4557 0 0.0303025 2.27765e+07 2.27765e+07 0 1.29355e+07 0 0 0 0 0
1.14144e+10 18.5492 51.4362 0 0.0303025 1.08401e+08 1.08401e+08 0 4.02608e+07 0 0 0 0 0
2.02981e+10 22.4728 62.3164 0 0.0303025 3.82526e+08 3.82526e+08 0 1.38122e+08 0 0 0 0 0
3.3677e+10 26.6042 73.7726 1.08131e+07 0.114451 1.03639e+09 9.4041e+08 6.66434e+07 3.17338e+08 1.59187e+07 24339.5 379807 26653.2 46760
5.58742e+10 31.4951 87.335 2.37525e+08 0.466455 2.071e+09 4.54114e+08 9.32046e+08 7.1803e+08 3.52527e+08 417511 8.07546e+06 756192 1.32665e+06
9.27022e+10 37.2852 103.391 7.63534e+08 0.596036 4.24091e+09 5.56015e+08 2.33057e+09 1.55884e+09 1.14821e+09 1.08599e+06 2.41047e+07 3.36035e+06 5.89536e+06
1.53804e+11 44.1396 122.398 1.91395e+09 0.708745 8.3701e+09 8.01418e+08 5.23017e+09 3.23882e+09 2.89522e+09 2.52693e+06 5.66118e+07 1.00632e+07 1.76547e+07
2.5518e+11 52.2543 144.899 4.1531e+09 0.84453 1.55173e+10 1.25135e+09 1.04143e+10 6.62437e+09 6.30913e+09 5.4623e+06 1.16093e+08 2.45859e+07 4.31332e+07
4.23376e+11 61.8607 171.538 8.09134e+09 1.01612 2.68536e+10 2.01504e+09 1.86143e+10 1.36564e+10 1.23371e+10 1.13317e+07 2.15263e+08 5.21057e+07 9.14134e+07
