#z i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter SDensitySFR  MetallicityCold MetallicityStar MassProfStar MassStar MassBin RadiusIso
2 116 5.6411 0.0487761 0 0 0.0487761 5.90696 0 0.000177406 0 6.16559e+07 6.16559e+07 10.75 9.5511
2 117 5.90696 0.0322476 0 0 0.0322476 6.18534 0 0.000177674 0 6.16559e+07 6.16559e+07 10.75 10.0012
2 118 6.18534 0.0209515 0 0 0.0209515 6.47685 0 0.000177924 0 6.16559e+07 6.16559e+07 10.75 10.4726
2 119 6.47685 0.0133661 0 0 0.0133661 6.78209 0 0.000178157 0 6.16559e+07 6.16559e+07 10.75 10.9661
2 120 6.78209 0.00836564 0 0 0.00836564 7.10172 0 0.000178376 0 6.16559e+07 6.16559e+07 10.75 11.4829
2 121 7.10172 0.00513225 0 0 0.00513225 7.43642 0 0.000178581 0 6.16559e+07 6.16559e+07 10.75 12.0241
2 122 7.43642 0.00308337 0 0 0.00308337 7.78689 0 0.000178773 0 6.16559e+07 6.16559e+07 10.75 12.5908
2 123 7.78689 0.00181228 0 0 0.00181228 8.15387 0 0.000178952 0 6.16559e+07 6.16559e+07 10.75 13.1842
2 124 8.15387 0.00104102 0 0 0.00104102 8.53815 0 0.00017912 0 6.16559e+07 6.16559e+07 10.75 13.8055
2 125 8.53815 0.000583798 0 0 0.000583798 8.94054 0 0.000179277 0 6.16559e+07 6.16559e+07 10.75 14.4562
2 126 8.94054 0.00031926 0 0 0.00031926 9.36189 0 0.000179423 0 6.16559e+07 6.16559e+07 10.75 15.1375
2 127 9.36189 0.000170056 0 0 0.000170056 9.80311 0 0.00017956 0 6.16559e+07 6.16559e+07 10.75 15.8509
2 128 9.80311 8.81184e-05 0 0 8.81184e-05 10.2651 0 0.000179688 0 6.16559e+07 6.16559e+07 10.75 16.5979
2 129 10.2651 4.43616e-05 0 0 4.43616e-05 10.7489 0 0.000179807 0 6.16559e+07 6.16559e+07 10.75 17.3801
2 130 10.7489 2.16682e-05 0 0 2.16682e-05 11.2555 0 0.000179918 0 6.16559e+07 6.16559e+07 10.75 18.1992
2 131 11.2555 1.02541e-05 0 0 1.02541e-05 11.7859 0 0.000180021 0 6.16559e+07 6.16559e+07 10.75 19.057
2 132 11.7859 4.69444e-06 0 0 4.69444e-06 12.3414 0 0.000180117 0 6.16559e+07 6.16559e+07 10.75 19.9551
2 133 12.3414 2.07589e-06 0 0 2.07589e-06 12.923 0 0.000180207 0 6.16559e+07 6.16559e+07 10.75 20.8955
2 134 12.923 8.85217e-07 0 0 8.85217e-07 13.5321 0 0.00018029 0 6.16559e+07 6.16559e+07 10.75 21.8803
2 135 13.5321 3.63393e-07 0 0 3.63393e-07 14.1698 0 0.000180367 0 6.16559e+07 6.16559e+07 10.75 22.9115
2 136 14.1698 1.43354e-07 0 0 1.43354e-07 14.8376 0 0.000180439 0 6.16559e+07 6.16559e+07 10.75 23.9913
2 137 14.8376 5.42413e-08 0 0 5.42413e-08 15.5369 0 0.000180506 0 6.16559e+07 6.16559e+07 10.75 25.122
2 138 15.5369 1.96466e-08 0 0 1.96466e-08 16.2691 0 0.000180568 0 6.16559e+07 6.16559e+07 10.75 26.3059
2 139 16.2691 6.79808e-09 0 0 6.79808e-09 17.0358 0 0.000180626 0 6.16559e+07 6.16559e+07 10.75 27.5457
2 140 17.0358 2.24229e-09 0 0 2.24229e-09 17.8387 0 0.00018068 0 6.16559e+07 6.16559e+07 10.75 28.8439
2 141 17.8387 7.03437e-10 0 0 7.03437e-10 18.6794 0 0.00018073 0 6.16559e+07 6.16559e+07 10.75 30.2032
2 142 18.6794 2.09391e-10 0 0 2.09391e-10 19.5598 0 0.000180776 0 6.16559e+07 6.16559e+07 10.75 31.6267
2 143 19.5598 5.8995e-11 0 0 5.8995e-11 20.4816 0 0.00018082 0 6.16559e+07 6.16559e+07 10.75 33.1172
2 144 20.4816 1.56918e-11 0 0 1.56918e-11 21.4469 0 0.000180861 0 6.16559e+07 6.16559e+07 10.75 34.6779
2 145 21.4469 3.92962e-12 0 0 3.92962e-12 22.4576 0 0.000180899 0 6.16559e+07 6.16559e+07 10.75 36.3123
2 146 22.4576 9.23879e-13 0 0 9.23879e-13 23.516 0 0.000180935 0 6.16559e+07 6.16559e+07 10.75 38.0236
2 147 23.516 2.03317e-13 0 0 2.03317e-13 24.6243 0 0.000180969 0 6.16559e+07 6.16559e+07 10.75 39.8156
2 148 24.6243 4.17513e-14 0 0 4.17513e-14 25.7848 0 0.000181001 0 6.16559e+07 6.16559e+07 10.75 41.6921
2 149 25.7848 7.97424e-15 0 0 7.97424e-15 27 0 0.000181031 0 6.16559e+07 6.16559e+07 10.75 43.657
2 150 27 1.41171e-15 0 0 1.41171e-15 28.2725 0 0.00018106 0 6.16559e+07 6.16559e+07 10.75 45.7144
2 151 28.2725 2.30826e-16 0 0 2.30826e-16 29.6049 0 0.000181087 0 6.16559e+07 6.16559e+07 10.75 47.8689
2 152 29.6049 3.47278e-17 0 0 3.47278e-17 31.0001 0 0.000181114 0 6.16559e+07 6.16559e+07 10.75 50.1249
2 153 31.0001 4.78872e-18 0 0 4.78872e-18 32.4611 0 0.000181139 0 6.16559e+07 6.16559e+07 10.75 52.4872
2 154 32.4611 6.02734e-19 0 0 6.02734e-19 33.991 0 0.000181163 0 6.16559e+07 6.16559e+07 10.75 54.9608
2 155 33.991 6.89486e-20 0 0 6.89486e-20 35.5929 0 0.000181186 0 6.16559e+07 6.16559e+07 10.75 57.5511
2 156 35.5929 7.13611e-21 0 0 7.13611e-21 37.2704 0 0.000181209 0 6.16559e+07 6.16559e+07 10.75 60.2634
2 157 37.2704 6.65093e-22 0 0 6.65093e-22 39.0269 0 0.000181231 0 6.16559e+07 6.16559e+07 10.75 63.1035
2 158 39.0269 5.55446e-23 0 0 5.55446e-23 40.8662 0 0.000181253 0 6.16559e+07 6.16559e+07 10.75 66.0775
2 159 40.8662 4.13514e-24 0 0 4.13514e-24 42.7921 0 0.000181274 0 6.16559e+07 6.16559e+07 10.75 69.1916
2 160 42.7921 2.72944e-25 0 0 2.72944e-25 44.8088 0 0.000181295 0 6.16559e+07 6.16559e+07 10.75 72.4525
2 161 44.8088 1.58828e-26 0 0 1.58828e-26 46.9206 0 0.000181316 0 6.16559e+07 6.16559e+07 10.75 75.8671
2 162 46.9206 8.09964e-28 0 0 8.09964e-28 49.1319 0 0.000181336 0 6.16559e+07 6.16559e+07 10.75 79.4426
2 163 49.1319 3.59739e-29 0 0 3.59739e-29 51.4474 0 0.000181356 0 6.16559e+07 6.16559e+07 10.75 83.1866
2 164 51.4474 1.38248e-30 0 0 1.38248e-30 53.8721 0 0.000181376 0 6.16559e+07 6.16559e+07 10.75 87.1071
2 165 53.8721 4.56582e-32 0 0 4.56582e-32 56.411 0 0.000181397 0 6.16559e+07 6.16559e+07 10.75 91.2123
2 166 56.411 1.28664e-33 0 0 1.28664e-33 59.0696 0 0.000181417 0 6.16559e+07 6.16559e+07 10.75 95.511
2 167 59.0696 3.07061e-35 0 0 3.07061e-35 61.8534 0 0.000181437 0 6.16559e+07 6.16559e+07 10.75 100.012
2 168 61.8534 6.15766e-37 0 0 6.15766e-37 64.7685 0 0.000181457 0 6.16559e+07 6.16559e+07 10.75 104.726
2 169 64.7685 1.02911e-38 0 0 1.02911e-38 67.8209 0 0.000181478 0 6.16559e+07 6.16559e+07 10.75 109.661
2 170 67.8209 1.42113e-40 0 0 1.42113e-40 71.0172 0 0.000181498 0 6.16559e+07 6.16559e+07 10.75 114.829
2 171 71.0172 1.607e-42 0 0 1.607e-42 74.3642 0 0.000181519 0 6.16559e+07 6.16559e+07 10.75 120.241
2 172 74.3642 1.47406e-44 0 0 1.47406e-44 77.8689 0 0.00018154 0 6.16559e+07 6.16559e+07 10.75 125.908
2 173 77.8689 1.08603e-46 0 0 1.08603e-46 81.5387 0 0.000181561 0 6.16559e+07 6.16559e+07 10.75 131.842
2 174 81.5387 6.36073e-49 0 0 6.36073e-49 85.3815 0 0.000181583 0 6.16559e+07 6.16559e+07 10.75 138.055
2 175 85.3815 2.92958e-51 0 0 2.92958e-51 89.4054 0 0.000181604 0 6.16559e+07 6.16559e+07 10.75 144.562
2 176 89.4054 1.04909e-53 0 0 1.04909e-53 93.6189 0 0.000181626 0 6.16559e+07 6.16559e+07 10.75 151.375
2 177 93.6189 2.88651e-56 0 0 2.88651e-56 98.0311 0 0.000181648 0 6.16559e+07 6.16559e+07 10.75 158.509
2 178 98.0311 6.02675e-59 0 0 6.02675e-59 102.651 0 0.00018167 0 6.16559e+07 6.16559e+07 10.75 165.979
2 179 102.651 9.42514e-62 0 0 9.42514e-62 107.489 0 0.000181692 0 6.16559e+07 6.16559e+07 10.75 173.801
2 180 107.489 1.08909e-64 0 0 1.08909e-64 112.555 0 0.000181715 0 6.16559e+07 6.16559e+07 10.75 181.992
2 181 112.555 9.1666e-68 0 0 9.1666e-68 117.859 0 0.000181738 0 6.16559e+07 6.16559e+07 10.75 190.57
2 182 117.859 5.53638e-71 0 0 5.53638e-71 123.414 0 0.00018176 0 6.16559e+07 6.16559e+07 10.75 199.551
2 183 123.414 2.36219e-74 0 0 2.36219e-74 129.23 0 0.000181783 0 6.16559e+07 6.16559e+07 10.75 208.955
2 184 129.23 7.00412e-78 0 0 7.00412e-78 135.321 0 0.000181806 0 6.16559e+07 6.16559e+07 10.75 218.803
2 185 135.321 1.41867e-81 0 0 1.41867e-81 141.698 0 0.000181829 0 6.16559e+07 6.16559e+07 10.75 229.115
2 186 141.698 1.92791e-85 0 0 1.92791e-85 148.376 0 0.000181852 0 6.16559e+07 6.16559e+07 10.75 239.913
2 187 148.376 1.725e-89 0 0 1.725e-89 155.369 0 0.000181875 0 6.16559e+07 6.16559e+07 10.75 251.22
2 188 155.369 9.96384e-94 0 0 9.96384e-94 162.691 0 0.000181898 0 6.16559e+07 6.16559e+07 10.75 263.059
2 189 162.691 3.63938e-98 0 0 3.63938e-98 170.358 0 0.00018192 0 6.16559e+07 6.16559e+07 10.75 275.457
2 190 170.358 8.22618e-103 0 0 8.22618e-103 178.387 0 0.000181943 0 6.16559e+07 6.16559e+07 10.75 288.439
2 191 178.387 1.12487e-107 0 0 1.12487e-107 186.794 0 0.000181966 0 6.16559e+07 6.16559e+07 10.75 302.032
2 192 186.794 9.08752e-113 0 0 9.08752e-113 195.598 0 0.000181988 0 6.16559e+07 6.16559e+07 10.75 316.267
2 193 195.598 4.23094e-118 0 0 4.23094e-118 204.816 0 0.00018201 0 6.16559e+07 6.16559e+07 10.75 331.172
2 194 204.816 1.10608e-123 0 0 1.10608e-123 214.469 0 0.000182032 0 6.16559e+07 6.16559e+07 10.75 346.779
2 195 214.469 1.58002e-129 0 0 1.58002e-129 224.576 0 0.000182053 0 6.16559e+07 6.16559e+07 10.75 363.123
2 196 224.576 1.19864e-135 0 0 1.19864e-135 235.16 0 0.000182075 0 6.16559e+07 6.16559e+07 10.75 380.236
2 197 235.16 4.68697e-142 0 0 4.68697e-142 246.243 0 0.000182096 0 6.16559e+07 6.16559e+07 10.75 398.156
2 198 246.243 9.15579e-149 0 0 9.15579e-149 257.848 0 0.000182116 0 6.16559e+07 6.16559e+07 10.75 416.921
2 199 257.848 8.6473e-156 0 0 8.6473e-156 270 0 0.000182137 0 6.16559e+07 6.16559e+07 10.75 436.57
1.5 0 0.027 32.7941 82.9511 24.645 8.14906 0.0282725 8.398e+14 0.00259615 0.00166283 18328.6 9.54519e+07 10.75 0.0370254
1.5 1 0.0282725 32.7434 82.6175 24.5941 8.14929 0.0296049 8.38486e+14 0.00259562 0.0016645 38344.6 9.54519e+07 10.75 0.0387704
1.5 2 0.0296049 32.6905 82.2705 24.5409 8.14954 0.0310001 8.37113e+14 0.00259507 0.00166625 60199.6 9.54519e+07 10.75 0.0405976
1.5 3 0.0310001 32.6352 81.9081 24.4854 8.1498 0.0324611 8.35678e+14 0.00259448 0.00166806 84057.6 9.54519e+07 10.75 0.0425109
1.5 4 0.0324611 32.5775 81.5328 24.4274 8.15008 0.033991 8.34179e+14 0.00259387 0.00166994 110097 9.54519e+07 10.75 0.0445143
1.5 5 0.033991 32.5172 81.1429 24.3668 8.15036 0.0355929 8.32612e+14 0.00259323 0.00167191 138513 9.54519e+07 10.75 0.0466122
1.5 6 0.0355929 32.4543 80.7376 24.3036 8.15066 0.0372704 8.30974e+14 0.00259256 0.00167396 169515 9.54519e+07 10.75 0.048809
1.5 7 0.0372704 32.3886 80.3176 24.2376 8.15097 0.0390269 8.29264e+14 0.00259186 0.0016761 203330 9.54519e+07 10.75 0.0511093
1.5 8 0.0390269 32.32 79.8819 24.1687 8.1513 0.0408662 8.27476e+14 0.00259112 0.00167831 240207 9.54519e+07 10.75 0.053518
1.5 9 0.0408662 32.2484 79.4277 24.0968 8.15163 0.0427921 8.25609e+14 0.00259035 0.00168062 280412 9.54519e+07 10.75 0.0560402
1.5 10 0.0427921 32.1738 78.9586 24.0218 8.15199 0.0448088 8.2366e+14 0.00258954 0.00168303 324235 9.54519e+07 10.75 0.0586813
1.5 11 0.0448088 32.0959 78.4733 23.9435 8.15236 0.0469206 8.21623e+14 0.0025887 0.00168552 371991 9.54519e+07 10.75 0.0614469
1.5 12 0.0469206 32.0147 77.9689 23.8619 8.15275 0.0491319 8.19497e+14 0.00258781 0.00168812 424018 9.54519e+07 10.75 0.0643428
1.5 13 0.0491319 31.93 77.4459 23.7768 8.15315 0.0514474 8.17278e+14 0.00258689 0.00169082 480682 9.54519e+07 10.75 0.0673752
1.5 14 0.0514474 31.8416 76.9037 23.6881 8.15357 0.0538721 8.1496e+14 0.00258592 0.00169361 542378 9.54519e+07 10.75 0.0705505
1.5 15 0.0538721 31.7496 76.3419 23.5955 8.15401 0.056411 8.12542e+14 0.0025849 0.00169652 609531 9.54519e+07 10.75 0.0738754
1.5 16 0.056411 31.6536 75.7652 23.4991 8.15447 0.0590696 8.10018e+14 0.00258384 0.00169956 682607 9.54519e+07 10.75 0.077357
1.5 17 0.0590696 31.5536 75.1637 23.3987 8.15495 0.0618534 8.07385e+14 0.00258272 0.00170267 762098 9.54519e+07 10.75 0.0810028
1.5 18 0.0618534 31.4495 74.5447 23.294 8.15545 0.0647685 8.04637e+14 0.00258155 0.00170593 848540 9.54519e+07 10.75 0.0848203
1.5 19 0.0647685 31.341 73.9056 23.185 8.15598 0.0678209 8.01772e+14 0.00258032 0.0017093 942508 9.54519e+07 10.75 0.0888178
1.5 20 0.0678209 31.2281 73.2449 23.0716 8.15653 0.0710172 7.98784e+14 0.00257904 0.00171281 1.04462e+06 9.54519e+07 10.75 0.0930036
1.5 21 0.0710172 31.1105 72.5636 22.9535 8.1571 0.0743642 7.95668e+14 0.00257769 0.00171643 1.15555e+06 9.54519e+07 10.75 0.0973868
1.5 22 0.0743642 30.9882 71.8631 22.8305 8.15769 0.0778689 7.92421e+14 0.00257628 0.00172021 1.276e+06 9.54519e+07 10.75 0.101976
1.5 23 0.0778689 30.861 71.1382 22.7027 8.15831 0.0815387 7.89036e+14 0.00257481 0.00172409 1.40674e+06 9.54519e+07 10.75 0.106782
1.5 24 0.0815387 30.7286 70.3943 22.5697 8.15894 0.0853815 7.85509e+14 0.00257327 0.00172816 1.54859e+06 9.54519e+07 10.75 0.111815
1.5 25 0.0853815 30.591 69.6291 22.4314 8.1596 0.0894054 7.81836e+14 0.00257166 0.00173235 1.70244e+06 9.54519e+07 10.75 0.117085
1.5 26 0.0894054 30.448 68.8402 22.2877 8.16027 0.0936189 7.7801e+14 0.00256997 0.00173669 1.86922e+06 9.54519e+07 10.75 0.122603
1.5 27 0.0936189 30.2994 68.0278 22.1384 8.16096 0.0980311 7.74027e+14 0.00256821 0.00174116 2.04994e+06 9.54519e+07 10.75 0.128381
1.5 28 0.0980311 30.1451 67.1942 21.9834 8.16167 0.102651 7.69881e+14 0.00256637 0.00174578 2.24566e+06 9.54519e+07 10.75 0.134431
1.5 29 0.102651 29.9848 66.3415 21.8224 8.16239 0.107489 7.65567e+14 0.00256445 0.00175062 2.45754e+06 9.54519e+07 10.75 0.140767
1.5 30 0.107489 29.8185 65.4624 21.6554 8.16313 0.112555 7.61079e+14 0.00256244 0.00175556 2.68679e+06 9.54519e+07 10.75 0.147401
1.5 31 0.112555 29.646 64.5628 21.4821 8.16389 0.117859 7.56412e+14 0.00256034 0.00176066 2.93469e+06 9.54519e+07 10.75 0.154348
1.5 32 0.117859 29.4671 63.6426 21.3024 8.16466 0.123414 7.5156e+14 0.00255815 0.00176596 3.20264e+06 9.54519e+07 10.75 0.161622
1.5 33 0.123414 29.2817 62.6993 21.1163 8.16544 0.12923 7.46518e+14 0.00255586 0.00177143 3.49209e+06 9.54519e+07 10.75 0.169239
1.5 34 0.12923 29.0896 61.7386 20.9234 8.16622 0.135321 7.4128e+14 0.00255348 0.00177711 3.8046e+06 9.54519e+07 10.75 0.177215
1.5 35 0.135321 28.8906 60.7485 20.7237 8.16699 0.141698 7.35841e+14 0.002551 0.00178288 4.14176e+06 9.54519e+07 10.75 0.185567
1.5 36 0.141698 28.6847 59.7447 20.517 8.16775 0.148376 7.30194e+14 0.00254841 0.0017889 4.50535e+06 9.54519e+07 10.75 0.194312
1.5 37 0.148376 28.4717 58.7178 20.3032 8.1685 0.155369 7.24335e+14 0.00254572 0.00179508 4.89716e+06 9.54519e+07 10.75 0.20347
1.5 38 0.155369 28.2515 57.6709 20.0822 8.16922 0.162691 7.18257e+14 0.00254292 0.00180142 5.31911e+06 9.54519e+07 10.75 0.213059
1.5 39 0.162691 28.0239 56.5993 19.8539 8.16992 0.170358 7.11957e+14 0.00254 0.00180789 5.77318e+06 9.54519e+07 10.75 0.2231
1.5 40 0.170358 27.7888 55.5076 19.6182 8.17057 0.178387 7.05427e+14 0.00253698 0.00181448 6.26145e+06 9.54519e+07 10.75 0.233615
1.5 41 0.178387 27.5461 54.393 19.375 8.17116 0.186794 6.98664e+14 0.00253383 0.00182116 6.78607e+06 9.54519e+07 10.75 0.244624
1.5 42 0.186794 27.2958 53.2054 19.1242 8.17168 0.195598 6.91663e+14 0.00253058 0.00182703 7.34875e+06 9.54519e+07 10.75 0.256153
1.5 43 0.195598 27.0378 51.8896 18.8657 8.17209 0.204816 6.84418e+14 0.00252722 0.00183099 7.95046e+06 9.54519e+07 10.75 0.268225
1.5 44 0.204816 26.7718 50.5608 18.5995 8.17239 0.214469 6.76925e+14 0.00252374 0.00183498 8.59333e+06 9.54519e+07 10.75 0.280866
1.5 45 0.214469 26.4981 49.222 18.3255 8.17255 0.224576 6.6918e+14 0.00252015 0.00183897 9.27955e+06 9.54519e+07 10.75 0.294103
1.5 46 0.224576 26.2163 47.8629 18.0438 8.17255 0.23516 6.61179e+14 0.00251645 0.0018428 1.00112e+07 9.54519e+07 10.75 0.307964
1.5 47 0.23516 25.9267 46.4942 17.7543 8.17237 0.246243 6.52916e+14 0.00251263 0.00184657 1.07905e+07 9.54519e+07 10.75 0.322478
1.5 48 0.246243 25.629 45.1188 17.457 8.17198 0.257848 6.4439e+14 0.00250871 0.00185035 1.16197e+07 9.54519e+07 10.75 0.337676
1.5 49 0.257848 25.3234 43.7323 17.152 8.17134 0.27 6.35597e+14 0.00250467 0.00185394 1.2501e+07 9.54519e+07 10.75 0.35359
1.5 50 0.27 25.0098 42.3408 16.8393 8.17044 0.282725 6.26533e+14 0.00250053 0.00185747 1.34365e+07 9.54519e+07 10.75 0.370254
1.5 51 0.282725 24.6883 40.9457 16.519 8.16923 0.296049 6.17197e+14 0.00249628 0.0018609 1.44285e+07 9.54519e+07 10.75 0.387704
1.5 52 0.296049 24.359 39.5485 16.1912 8.1677 0.310001 6.07587e+14 0.00249192 0.00186423 1.54791e+07 9.54519e+07 10.75 0.405976
1.5 53 0.310001 24.0219 38.1517 15.8561 8.1658 0.324611 5.97701e+14 0.00248745 0.00186746 1.65904e+07 9.54519e+07 10.75 0.425109
1.5 54 0.324611 23.6773 36.7586 15.5138 8.16351 0.33991 5.87539e+14 0.00248287 0.00187061 1.77644e+07 9.54519e+07 10.75 0.445143
1.5 55 0.33991 23.3253 35.371 15.1645 8.16079 0.355929 5.77102e+14 0.00247818 0.00187366 1.90031e+07 9.54519e+07 10.75 0.466122
1.5 56 0.355929 22.9661 33.991 14.8085 8.15759 0.372704 5.66391e+14 0.00247339 0.00187661 2.03082e+07 9.54519e+07 10.75 0.48809
1.5 57 0.372704 22.5999 32.6184 14.446 8.15389 0.390269 5.55408e+14 0.00246849 0.00187938 2.16816e+07 9.54519e+07 10.75 0.511093
1.5 58 0.390269 22.227 31.2592 14.0773 8.14964 0.408662 5.44154e+14 0.00246349 0.00188207 2.31246e+07 9.54519e+07 10.75 0.53518
1.5 59 0.408662 21.8477 29.9151 13.7029 8.1448 0.427921 5.32636e+14 0.00245837 0.00188469 2.46389e+07 9.54519e+07 10.75 0.560402
1.5 60 0.427921 21.4623 28.5842 13.3229 8.13933 0.448088 5.20856e+14 0.00245316 0.0018871 2.62253e+07 9.54519e+07 10.75 0.586813
1.5 61 0.448088 21.0712 27.2718 12.938 8.13318 0.469206 5.08822e+14 0.00244783 0.00188939 2.7885e+07 9.54519e+07 10.75 0.614469
1.5 62 0.469206 20.6748 25.9793 12.5484 8.12631 0.491319 4.96541e+14 0.0024424 0.00189154 2.96185e+07 9.54519e+07 10.75 0.643428
1.5 63 0.491319 20.2735 24.7091 12.1548 8.11868 0.514474 4.8402e+14 0.00243686 0.00189355 3.14264e+07 9.54519e+07 10.75 0.673752
1.5 64 0.514474 19.8679 23.4618 11.7577 8.11024 0.538721 4.71269e+14 0.00243122 0.00189536 3.33086e+07 9.54519e+07 10.75 0.705505
1.5 65 0.538721 19.4584 22.2384 11.3575 8.10093 0.56411 4.583e+14 0.00242546 0.00189693 3.52648e+07 9.54519e+07 10.75 0.738754
1.5 66 0.56411 19.0457 21.0427 10.955 8.09074 0.590696 4.45125e+14 0.0024196 0.00189832 3.72944e+07 9.54519e+07 10.75 0.77357
1.5 67 0.590696 18.6303 19.8759 10.5507 8.07961 0.618534 4.31757e+14 0.00241362 0.00189952 3.93964e+07 9.54519e+07 10.75 0.810028
1.5 68 0.618534 18.2128 18.7381 10.1453 8.06752 0.647685 4.18211e+14 0.00240751 0.00190044 4.15692e+07 9.54519e+07 10.75 0.848203
1.5 69 0.647685 17.794 17.6321 9.73958 8.05444 0.678209 4.04505e+14 0.00240128 0.00190111 4.38111e+07 9.54519e+07 10.75 0.888178
1.5 70 0.678209 17.3746 16.5587 9.33421 8.04036 0.710172 3.90656e+14 0.00239491 0.0019015 4.61196e+07 9.54519e+07 10.75 0.930036
1.5 71 0.710172 16.9552 15.5184 8.92996 8.02528 0.743642 3.76684e+14 0.00238838 0.00190152 4.84918e+07 9.54519e+07 10.75 0.973868
1.5 72 0.743642 16.5369 14.5139 8.52762 8.00926 0.778689 3.6261e+14 0.00238164 0.00190123 5.09246e+07 9.54519e+07 10.75 1.01976
1.5 73 0.778689 16.1203 13.5443 8.12798 7.99236 0.815387 3.48457e+14 0.00237468 0.00190049 5.34138e+07 9.54519e+07 10.75 1.06782
1.5 74 0.815387 15.7066 12.6113 7.73183 7.97475 0.853815 3.34245e+14 0.00236741 0.00189931 5.59551e+07 9.54519e+07 10.75 1.11815
1.5 75 0.853815 15.2966 11.7151 7.33989 7.95667 0.894054 3.19995e+14 0.00235973 0.00189757 5.85436e+07 9.54519e+07 10.75 1.17085
1.5 76 0.894054 14.8914 10.8566 6.95279 7.93857 0.936189 3.05723e+14 0.00235144 0.0018952 6.11739e+07 9.54519e+07 10.75 1.22603
1.5 77 0.936189 14.4918 10.035 6.57086 7.92092 0.980311 2.91433e+14 0.00234234 0.00189203 6.38397e+07 9.54519e+07 10.75 1.28381
1.5 78 0.980311 14.0984 9.25154 6.19384 7.90457 1.02651 2.77104e+14 0.00233205 0.00188801 6.65344e+07 9.54519e+07 10.75 1.34431
1.5 79 1.02651 13.7105 8.50524 5.82059 7.88995 1.07489 2.62683e+14 0.00232032 0.00188289 6.92508e+07 9.54519e+07 10.75 1.40767
1.5 80 1.07489 13.3251 7.79684 5.44816 7.87696 1.12555 2.48042e+14 0.00230699 0.00187653 7.19812e+07 9.54519e+07 10.75 1.47401
1.5 81 1.12555 12.9331 7.12785 5.07009 7.86302 1.17859 2.32922e+14 0.00229262 0.00186881 7.47182e+07 9.54519e+07 10.75 1.54348
1.5 82 1.17859 12.5135 6.49952 4.67602 7.83744 1.23414 2.1694e+14 0.00228053 0.00185935 7.74546e+07 9.54519e+07 10.75 1.61622
1.5 83 1.23414 12.0257 5.91424 4.25411 7.77156 1.2923 1.99748e+14 0.00228056 0.00184732 8.01849e+07 9.54519e+07 10.75 1.69239
1.5 84 1.2923 11.4067 5.37605 3.80244 7.6043 1.35321 1.81583e+14 0.00231629 0.00183085 8.29062e+07 9.54519e+07 10.75 1.77215
1.5 85 1.35321 10.5961 4.89007 3.35912 7.23702 1.41698 1.64678e+14 0.00243658 0.00180536 8.56202e+07 9.54519e+07 10.75 1.85567
1.5 86 1.41698 9.64276 4.45781 3.06127 6.5815 1.48376 1.56095e+14 0.00272956 0.00175996 8.83331e+07 9.54519e+07 10.75 1.94312
1.5 87 1.48376 9.07159 4.05707 3.30806 5.76353 1.55369 1.75433e+14 0.00327728 0.00166732 9.10403e+07 9.54519e+07 10.75 2.0347
1.5 88 1.55369 11.3505 3.56261 5.77114 5.57936 1.62691 2.91015e+14 0.00365727 0.00143575 9.36469e+07 9.54519e+07 10.75 2.13059
1.5 89 1.62691 29.0731 2.24996 19.4824 9.59079 1.70358 7.12104e+14 0.00206309 0.000804353 9.54519e+07 9.54519e+07 10.75 2.231
1.5 90 1.70358 63.593 0 0.109128 63.4839 1.78387 0 0.000166002 0 9.54519e+07 9.54519e+07 10.75 2.33615
1.5 91 1.78387 55.9837 0 0 55.9837 1.86794 0 0.000166963 0 9.54519e+07 9.54519e+07 10.75 2.44624
1.5 92 1.86794 49.0742 0 0 49.0742 1.95598 0 0.000167862 0 9.54519e+07 9.54519e+07 10.75 2.56153
1.5 93 1.95598 42.8263 0 0 42.8263 2.04816 0 0.0001687 0 9.54519e+07 9.54519e+07 10.75 2.68225
1.5 94 2.04816 37.2006 0 0 37.2006 2.14469 0 0.000169477 0 9.54519e+07 9.54519e+07 10.75 2.80866
1.5 95 2.14469 32.1581 0 0 32.1581 2.24576 0 0.000170193 0 9.54519e+07 9.54519e+07 10.75 2.94103
1.5 96 2.24576 27.6593 0 0 27.6593 2.3516 0 0.000170849 0 9.54519e+07 9.54519e+07 10.75 3.07964
1.5 97 2.3516 23.6653 0 0 23.6653 2.46243 0 0.000171448 0 9.54519e+07 9.54519e+07 10.75 3.22478
1.5 98 2.46243 20.1373 0 0 20.1373 2.57848 0 0.00017199 0 9.54519e+07 9.54519e+07 10.75 3.37676
1.5 99 2.57848 17.0376 0 0 17.0376 2.7 0 0.000172477 0 9.54519e+07 9.54519e+07 10.75 3.5359
1.5 100 2.7 14.3293 0 0 14.3293 2.82725 0 0.000172912 0 9.54519e+07 9.54519e+07 10.75 3.70254
1.5 101 2.82725 11.9768 0 0 11.9768 2.96049 0 0.000173296 0 9.54519e+07 9.54519e+07 10.75 3.87704
1.5 102 2.96049 9.94563 0 0 9.94563 3.10001 0 0.000173633 0 9.54519e+07 9.54519e+07 10.75 4.05976
1.5 103 3.10001 8.20309 0 0 8.20309 3.24611 0 0.000173924 0 9.54519e+07 9.54519e+07 10.75 4.25109
1.5 104 3.24611 6.71807 0 0 6.71807 3.3991 0 0.000174173 0 9.54519e+07 9.54519e+07 10.75 4.45143
