#z i RadiusInner RadiusOuter RadiusIso SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic SDensitySFR  SDensityOFR SDensityCAR StellarAge MetallicityCold MetallicityStar MassProfStar MassStar MassHalo
2.5 144 23.8959 25.0221 33.715 1.31271e-06 0 0 1.31271e-06 0 0 75110.6 nan 0.00198472 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 145 25.0221 26.2013 35.3039 5.14905e-07 0 0 5.14905e-07 0 0 30721.4 nan 0.00198782 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 146 26.2013 27.4362 36.9677 1.93665e-07 0 0 1.93665e-07 0 0 12047.1 nan 0.00199079 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 147 27.4362 28.7292 38.7099 6.97083e-08 0 0 6.97083e-08 0 0 4520.26 nan 0.00199365 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 148 28.7292 30.0832 40.5343 2.39621e-08 0 0 2.39621e-08 0 0 1619.5 nan 0.0019964 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 149 30.0832 31.5009 42.4446 7.84932e-09 0 0 7.84932e-09 0 0 552.827 nan 0.00199903 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 150 31.5009 32.9855 44.445 2.44466e-09 0 0 2.44466e-09 0 0 179.39 nan 0.00200156 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 151 32.9855 34.5401 46.5396 7.22188e-10 0 0 7.22188e-10 0 0 55.2042 nan 0.00200398 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 152 34.5401 36.1679 48.7329 2.01858e-10 0 0 2.01858e-10 0 0 16.0703 nan 0.0020063 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 153 36.1679 37.8724 51.0296 5.32443e-11 0 0 5.32443e-11 0 0 4.41384 nan 0.00200853 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 154 37.8724 39.6573 53.4346 1.32174e-11 0 0 1.32174e-11 0 0 1.14067 nan 0.00201066 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 155 39.6573 41.5263 55.9529 3.07906e-12 0 0 3.07906e-12 0 0 0.276573 nan 0.0020127 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 156 41.5263 43.4834 58.5899 6.71109e-13 0 0 6.71109e-13 0 0 0.0627275 nan 0.00201465 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 157 43.4834 45.5327 61.3511 1.36428e-13 0 0 1.36428e-13 0 0 0.013266 nan 0.00201651 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 158 45.5327 47.6786 64.2425 2.57827e-14 0 0 2.57827e-14 0 0 0.00260748 nan 0.00201829 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 159 47.6786 49.9256 67.2702 4.51406e-15 0 0 4.51406e-15 0 0 0.000474686 nan 0.00201999 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 160 49.9256 52.2785 70.4405 7.29556e-16 0 0 7.29556e-16 0 0 7.97491e-05 nan 0.00202161 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 161 52.2785 54.7423 73.7603 1.08433e-16 0 0 1.08433e-16 0 0 1.23179e-05 nan 0.00202315 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 162 54.7423 57.3223 77.2365 1.47626e-17 0 0 1.47626e-17 0 0 1.74226e-06 nan 0.00202462 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 163 57.3223 60.0238 80.8765 1.83343e-18 0 0 1.83343e-18 0 0 2.2473e-07 nan 0.00202602 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 164 60.0238 62.8526 84.6881 2.06815e-19 0 0 2.06815e-19 0 0 2.63202e-08 nan 0.00202736 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 165 62.8526 65.8148 88.6794 2.10934e-20 0 0 2.10934e-20 0 0 2.78627e-09 nan 0.00202862 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 166 65.8148 68.9165 92.8587 1.93594e-21 0 0 1.93594e-21 0 0 2.65335e-10 nan 0.00202982 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 167 68.9165 72.1645 97.235 1.59097e-22 0 0 1.59097e-22 0 0 2.26171e-11 nan 0.00203096 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 168 72.1645 75.5655 101.818 1.16463e-23 0 0 1.16463e-23 0 0 1.71665e-12 nan 0.00203204 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 169 75.5655 79.1268 106.616 7.55275e-25 0 0 7.55275e-25 0 0 1.15387e-13 nan 0.00203306 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 170 79.1268 82.8559 111.641 4.31447e-26 0 0 4.31447e-26 0 0 6.82918e-15 nan 0.00203402 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 171 82.8559 86.7608 116.902 2.15802e-27 0 0 2.15802e-27 0 0 3.53767e-16 nan 0.00203494 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 172 86.7608 90.8497 122.412 9.39228e-29 0 0 9.39228e-29 0 0 1.59396e-17 nan 0.00203579 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 173 90.8497 95.1313 128.181 3.53363e-30 0 0 3.53363e-30 0 0 6.20567e-19 nan 0.0020366 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 174 95.1313 99.6147 134.222 1.14136e-31 0 0 1.14136e-31 0 0 2.07331e-20 nan 0.00203736 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 175 99.6147 104.309 140.547 3.14229e-33 0 0 3.14229e-33 0 0 5.90163e-22 nan 0.00203807 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 176 104.309 109.225 147.171 7.31851e-35 0 0 7.31851e-35 0 0 1.42048e-23 nan 0.00203874 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 177 109.225 114.373 154.107 1.43062e-36 0 0 1.43062e-36 0 0 2.86824e-25 nan 0.00203937 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 178 114.373 119.763 161.37 2.32786e-38 0 0 2.32786e-38 0 0 4.81864e-27 nan 0.00203995 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 179 119.763 125.407 168.975 3.12584e-40 0 0 3.12584e-40 0 0 6.67719e-29 nan 0.00204048 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 180 125.407 131.318 176.939 3.43254e-42 0 0 3.43254e-42 0 0 7.5628e-31 nan 0.00204098 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 181 131.318 137.507 185.277 3.05338e-44 0 0 3.05338e-44 0 0 6.93527e-33 nan 0.00204144 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 182 137.507 143.987 194.009 2.17844e-46 0 0 2.17844e-46 0 0 5.09817e-35 nan 0.00204186 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 183 143.987 150.773 203.153 1.23364e-48 0 0 1.23364e-48 0 0 2.9731e-37 nan 0.00204224 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 184 150.773 157.879 212.727 5.48499e-51 0 0 5.48499e-51 0 0 1.36054e-39 nan 0.00204259 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 185 157.879 165.319 222.752 1.893e-53 0 0 1.893e-53 0 0 4.83007e-42 nan 0.0020429 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 186 165.319 173.11 233.251 5.01093e-56 0 0 5.01093e-56 0 0 1.31445e-44 nan 0.00204317 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 187 173.11 181.269 244.243 1.00472e-58 0 0 1.00472e-58 0 0 2.70794e-47 nan 0.00204341 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 188 181.269 189.812 255.754 1.50603e-61 0 0 1.50603e-61 0 0 4.16813e-50 nan 0.00204361 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 189 189.812 198.757 267.807 1.66466e-64 0 0 1.66466e-64 0 0 4.72809e-53 nan 0.00204378 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 190 198.757 208.125 280.429 1.33743e-67 0 0 1.33743e-67 0 0 3.89605e-56 nan 0.00204392 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 191 208.125 217.933 293.645 7.69375e-71 0 0 7.69375e-71 0 0 2.29729e-59 nan 0.00204402 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 192 217.933 228.204 307.484 3.11942e-74 0 0 3.11942e-74 0 0 9.54137e-63 nan 0.00204409 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 193 228.204 238.959 321.975 8.76816e-78 0 0 8.76816e-78 0 0 2.74558e-66 nan 0.00204413 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 194 238.959 250.221 337.15 1.67932e-81 0 0 1.67932e-81 0 0 5.37994e-70 nan 0.00204414 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 195 250.221 262.013 353.039 2.15221e-85 0 0 2.15221e-85 0 0 7.04977e-74 nan 0.00204412 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 196 262.013 274.362 369.677 1.81104e-89 0 0 1.81104e-89 0 0 6.06165e-78 nan 0.00204407 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 197 274.362 287.292 387.099 9.80939e-94 0 0 9.80939e-94 0 0 3.35275e-82 nan 0.002044 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 198 287.292 300.832 405.343 3.34961e-98 0 0 3.34961e-98 0 0 1.16836e-86 nan 0.00204389 0 1.03369e+10 1.03369e+10 2.2262e+11
2.5 199 300.832 315.009 424.446 7.05554e-103 0 0 7.05554e-103 0 0 2.50993e-91 nan 0.00204376 0 1.03369e+10 1.03369e+10 2.2262e+11
2 0 0.0315009 0.0329855 0.0341712 3900.14 18052.4 3899.62 0.520663 5.33701e+15 5.58424e+11 9.9165e+12 0.38443 0.0715558 0.030307 5.42952e+06 1.793e+10 3.18261e+11
2 1 0.0329855 0.0345401 0.0357816 3891.37 17895 3890.85 0.52184 5.32099e+15 5.56748e+11 9.90756e+12 0.378978 0.0713601 0.0302445 1.1331e+07 1.793e+10 3.18261e+11
2 2 0.0345401 0.0361679 0.0374679 3882.17 17732.6 3881.65 0.52307 5.30419e+15 5.5499e+11 9.8982e+12 0.373231 0.0711563 0.0301798 1.7743e+07 1.793e+10 3.18261e+11
2 3 0.0361679 0.0378724 0.0392338 3872.59 17565 3872.07 0.524357 5.28672e+15 5.53162e+11 9.88842e+12 0.367254 0.0709444 0.0301123 2.47072e+07 1.793e+10 3.18261e+11
2 4 0.0378724 0.0396573 0.0410828 3862.68 17392.2 3862.16 0.525698 5.26866e+15 5.51272e+11 9.87818e+12 0.361168 0.0707247 0.0300415 3.22683e+07 1.793e+10 3.18261e+11
2 5 0.0396573 0.0415263 0.043019 3852.35 17214.2 3851.82 0.527101 5.24984e+15 5.49303e+11 9.86747e+12 0.354872 0.0704963 0.0299679 4.04739e+07 1.793e+10 3.18261e+11
2 6 0.0415263 0.0434834 0.0450464 3841.59 17031 3841.06 0.528566 5.23027e+15 5.47255e+11 9.85627e+12 0.348288 0.0702591 0.0298913 4.93754e+07 1.793e+10 3.18261e+11
2 7 0.0434834 0.0455327 0.0471693 3830.37 16842.5 3829.84 0.530097 5.20988e+15 5.45122e+11 9.84456e+12 0.341237 0.0700129 0.0298116 5.90277e+07 1.793e+10 3.18261e+11
2 8 0.0455327 0.0476786 0.0493924 3818.68 16648.7 3818.15 0.531696 5.18866e+15 5.42901e+11 9.83231e+12 0.334113 0.0697573 0.0297288 6.94895e+07 1.793e+10 3.18261e+11
2 9 0.0476786 0.0499256 0.0517202 3806.61 16449.6 3806.08 0.533364 5.16676e+15 5.4061e+11 9.81949e+12 0.326766 0.0694926 0.0296421 8.08235e+07 1.793e+10 3.18261e+11
2 10 0.0499256 0.0522785 0.0541577 3793.91 16245.3 3793.37 0.535109 5.14374e+15 5.38201e+11 9.80609e+12 0.319326 0.0692175 0.029553 9.30965e+07 1.793e+10 3.18261e+11
2 11 0.0522785 0.0547423 0.05671 3780.66 16035.8 3780.13 0.536931 5.11977e+15 5.35693e+11 9.79208e+12 0.311381 0.0689324 0.0294605 1.0638e+08 1.793e+10 3.18261e+11
2 12 0.0547423 0.0573223 0.0593827 3765.9 15821.3 3765.36 0.538854 5.09308e+15 5.329e+11 9.77744e+12 0.30467 0.0686339 0.0293717 1.2075e+08 1.793e+10 3.18261e+11
2 13 0.0573223 0.0600238 0.0621813 3750.13 15601.8 3749.59 0.540868 5.06462e+15 5.29923e+11 9.76212e+12 0.29842 0.0683237 0.0292826 1.36289e+08 1.793e+10 3.18261e+11
2 14 0.0600238 0.0628526 0.0651118 3733.81 15377.3 3733.26 0.542967 5.03519e+15 5.26844e+11 9.74611e+12 0.291907 0.0680031 0.0291898 1.53081e+08 1.793e+10 3.18261e+11
2 15 0.0628526 0.0658148 0.0681805 3716.85 15147.8 3716.31 0.545156 5.00467e+15 5.2365e+11 9.72937e+12 0.28522 0.0676718 0.0290938 1.71218e+08 1.793e+10 3.18261e+11
2 16 0.0658148 0.0689165 0.0713937 3699.31 14913.6 3698.77 0.547435 4.97315e+15 5.20353e+11 9.71187e+12 0.278253 0.0673298 0.0289939 1.90798e+08 1.793e+10 3.18261e+11
2 17 0.0689165 0.0721645 0.0747584 3681.13 14674.6 3680.58 0.54981 4.94053e+15 5.16939e+11 9.69358e+12 0.271071 0.0669768 0.0288903 2.11923e+08 1.793e+10 3.18261e+11
2 18 0.0721645 0.0755655 0.0782816 3662.3 14431.1 3661.74 0.552284 4.9068e+15 5.13409e+11 9.67447e+12 0.263646 0.0666127 0.028783 2.34701e+08 1.793e+10 3.18261e+11
2 19 0.0755655 0.0791268 0.0819709 3642.85 14183.1 3642.29 0.554859 4.87202e+15 5.09771e+11 9.6545e+12 0.255909 0.0662375 0.0286714 2.59248e+08 1.793e+10 3.18261e+11
2 20 0.0791268 0.0828559 0.0858341 3622.64 13930.9 3622.09 0.557541 4.83596e+15 5.05998e+11 9.63363e+12 0.248029 0.0658507 0.0285564 2.85685e+08 1.793e+10 3.18261e+11
2 21 0.0828559 0.0867608 0.0898793 3601.81 13674.7 3601.25 0.560331 4.79885e+15 5.02115e+11 9.61182e+12 0.239803 0.0654527 0.0284369 3.14139e+08 1.793e+10 3.18261e+11
2 22 0.0867608 0.0908497 0.0941152 3580.28 13414.7 3579.72 0.563235 4.76058e+15 4.9811e+11 9.58904e+12 0.231308 0.0650431 0.0283132 3.44745e+08 1.793e+10 3.18261e+11
2 23 0.0908497 0.0951313 0.0985507 3557.97 13151.1 3557.41 0.566256 4.721e+15 4.93969e+11 9.56525e+12 0.222639 0.0646219 0.0281856 3.77644e+08 1.793e+10 3.18261e+11
2 24 0.0951313 0.0996147 0.103195 3534.98 12884 3534.41 0.569398 4.6803e+15 4.8971e+11 9.54039e+12 0.21363 0.0641891 0.0280534 4.12985e+08 1.793e+10 3.18261e+11
2 25 0.0996147 0.104309 0.108059 3511.26 12613.9 3510.69 0.572665 4.63839e+15 4.85325e+11 9.51444e+12 0.204342 0.0637446 0.0279167 4.50923e+08 1.793e+10 3.18261e+11
2 26 0.104309 0.109225 0.113151 3486.73 12341 3486.15 0.576061 4.59515e+15 4.80802e+11 9.48734e+12 0.19486 0.0632884 0.0277759 4.91621e+08 1.793e+10 3.18261e+11
2 27 0.109225 0.114373 0.118484 3461.46 12065.5 3460.88 0.579591 4.55072e+15 4.76153e+11 9.45904e+12 0.185065 0.0628205 0.0276304 5.3525e+08 1.793e+10 3.18261e+11
2 28 0.114373 0.119763 0.124068 3435.42 11787.7 3434.84 0.583258 4.50506e+15 4.71375e+11 9.4295e+12 0.17498 0.0623411 0.0274801 5.81986e+08 1.793e+10 3.18261e+11
2 29 0.119763 0.125407 0.129915 3408.59 11507.9 3408 0.587068 4.45813e+15 4.66465e+11 9.39866e+12 0.164624 0.06185 0.0273252 6.32015e+08 1.793e+10 3.18261e+11
2 30 0.125407 0.131318 0.136038 3380.93 11226.5 3380.34 0.591025 4.40988e+15 4.61416e+11 9.36648e+12 0.154044 0.0613473 0.0271658 6.85529e+08 1.793e+10 3.18261e+11
2 31 0.131318 0.137507 0.142449 3352.46 10943.7 3351.87 0.595134 4.36036e+15 4.56234e+11 9.3329e+12 0.143185 0.0608331 0.0270016 7.42728e+08 1.793e+10 3.18261e+11
2 32 0.137507 0.143987 0.149163 3323.19 10659.9 3322.59 0.5994 4.30957e+15 4.5092e+11 9.29787e+12 0.132048 0.0603075 0.0268325 8.03819e+08 1.793e+10 3.18261e+11
2 33 0.143987 0.150773 0.156192 3293.08 10375.4 3292.47 0.603828 4.2575e+15 4.45472e+11 9.26133e+12 0.120644 0.0597707 0.0266585 8.69016e+08 1.793e+10 3.18261e+11
2 34 0.150773 0.157879 0.163554 3262.13 10090.5 3261.52 0.608423 4.20414e+15 4.39889e+11 9.22322e+12 0.108978 0.0592227 0.0264797 9.38541e+08 1.793e+10 3.18261e+11
2 35 0.157879 0.165319 0.171262 3230.33 9805.49 3229.71 0.613191 4.14949e+15 4.34171e+11 9.18348e+12 0.0970569 0.0586636 0.0262959 1.01262e+09 1.793e+10 3.18261e+11
2 36 0.165319 0.17311 0.179333 3197.66 9520.81 3197.04 0.618139 4.09353e+15 4.28316e+11 9.14206e+12 0.0849036 0.0580936 0.0261073 1.09149e+09 1.793e+10 3.18261e+11
2 37 0.17311 0.181269 0.187785 3164.12 9236.7 3163.5 0.623272 4.0363e+15 4.22328e+11 9.09888e+12 0.0724974 0.0575127 0.0259138 1.17538e+09 1.793e+10 3.18261e+11
2 38 0.181269 0.189812 0.196635 3129.72 8953.49 3129.09 0.628596 3.9778e+15 4.16206e+11 9.05388e+12 0.0598379 0.0569213 0.0257152 1.26455e+09 1.793e+10 3.18261e+11
2 39 0.189812 0.198757 0.205902 3094.44 8671.49 3093.81 0.63412 3.91802e+15 4.09952e+11 9.007e+12 0.0469348 0.0563193 0.0255115 1.35925e+09 1.793e+10 3.18261e+11
2 40 0.198757 0.208125 0.215606 3058.28 8391 3057.64 0.639849 3.85699e+15 4.03566e+11 8.95818e+12 0.0337939 0.055707 0.0253029 1.45972e+09 1.793e+10 3.18261e+11
2 41 0.208125 0.217933 0.225767 3021.22 8112.3 3020.58 0.645793 3.79471e+15 3.97049e+11 8.90733e+12 0.0204228 0.0550845 0.0250891 1.56622e+09 1.793e+10 3.18261e+11
2 42 0.217933 0.228204 0.236407 2983.27 7835.69 2982.62 0.651959 3.73118e+15 3.90402e+11 8.8544e+12 0.00682832 0.0544519 0.0248703 1.67902e+09 1.793e+10 3.18261e+11
2 43 0.228204 0.238959 0.247548 2944.42 7561.44 2943.77 0.658357 3.66643e+15 3.83628e+11 8.79931e+12 -0.0069831 0.0538094 0.0246465 1.79837e+09 1.793e+10 3.18261e+11
2 44 0.238959 0.250221 0.259215 2904.67 7289.82 2904.01 0.664995 3.60048e+15 3.76726e+11 8.74199e+12 -0.0210055 0.0531572 0.0244175 1.92454e+09 1.793e+10 3.18261e+11
2 45 0.250221 0.262013 0.271431 2864.01 7021.08 2863.34 0.671885 3.53333e+15 3.697e+11 8.68237e+12 -0.0352333 0.0524954 0.0241833 2.05778e+09 1.793e+10 3.18261e+11
2 46 0.262013 0.274362 0.284223 2822.45 6755.46 2821.77 0.679036 3.46501e+15 3.62553e+11 8.62038e+12 -0.0496609 0.051824 0.0239441 2.19834e+09 1.793e+10 3.18261e+11
2 47 0.274362 0.287292 0.297618 2779.98 6493.21 2779.29 0.686461 3.39555e+15 3.55285e+11 8.55594e+12 -0.0642786 0.0511434 0.0236996 2.34649e+09 1.793e+10 3.18261e+11
2 48 0.287292 0.300832 0.311645 2736.59 6234.55 2735.9 0.694172 3.32497e+15 3.479e+11 8.48898e+12 -0.0790744 0.0504535 0.0234501 2.50245e+09 1.793e+10 3.18261e+11
2 49 0.300832 0.315009 0.326332 2692.3 5979.69 2691.6 0.702182 3.2533e+15 3.40401e+11 8.41942e+12 -0.0940557 0.0497546 0.0231953 2.66648e+09 1.793e+10 3.18261e+11
2 50 0.315009 0.329855 0.341712 2647.11 5728.85 2646.4 0.710506 3.18058e+15 3.32792e+11 8.3472e+12 -0.109215 0.0490467 0.0229353 2.83878e+09 1.793e+10 3.18261e+11
2 51 0.329855 0.345401 0.357816 2601.02 5482.23 2600.3 0.719159 3.10684e+15 3.25076e+11 8.27224e+12 -0.124542 0.0483301 0.0226702 3.01957e+09 1.793e+10 3.18261e+11
2 52 0.345401 0.361679 0.374679 2554.04 5240.02 2553.31 0.728157 3.03212e+15 3.17258e+11 8.19446e+12 -0.140037 0.0476048 0.0223999 3.20905e+09 1.793e+10 3.18261e+11
2 53 0.361679 0.378724 0.392338 2506.17 5002.4 2505.43 0.737518 2.95648e+15 3.09343e+11 8.11381e+12 -0.155694 0.0468711 0.0221243 3.40739e+09 1.793e+10 3.18261e+11
2 54 0.378724 0.396573 0.410828 2457.43 4769.56 2456.69 0.747259 2.87995e+15 3.01336e+11 8.0302e+12 -0.171501 0.046129 0.0218436 3.61474e+09 1.793e+10 3.18261e+11
2 55 0.396573 0.415263 0.43019 2407.84 4541.65 2407.09 0.757402 2.8026e+15 2.93243e+11 7.94358e+12 -0.187458 0.0453788 0.0215577 3.83123e+09 1.793e+10 3.18261e+11
2 56 0.415263 0.434834 0.450464 2357.42 4318.85 2356.65 0.767966 2.7245e+15 2.8507e+11 7.85387e+12 -0.203558 0.0446207 0.0212666 4.05696e+09 1.793e+10 3.18261e+11
2 57 0.434834 0.455327 0.471693 2306.17 4101.32 2305.39 0.778974 2.6457e+15 2.76825e+11 7.76103e+12 -0.219796 0.0438548 0.0209704 4.29201e+09 1.793e+10 3.18261e+11
2 58 0.455327 0.476786 0.493924 2254.13 3889.18 2253.34 0.790451 2.56628e+15 2.68516e+11 7.66498e+12 -0.236162 0.0430815 0.0206691 4.5364e+09 1.793e+10 3.18261e+11
2 59 0.476786 0.499256 0.517202 2201.33 3682.6 2200.53 0.802421 2.48632e+15 2.60149e+11 7.56568e+12 -0.25265 0.0423009 0.0203628 4.79013e+09 1.793e+10 3.18261e+11
2 60 0.499256 0.522785 0.541577 2147.79 3481.69 2146.98 0.814913 2.4059e+15 2.51735e+11 7.46308e+12 -0.269249 0.0415134 0.0200514 5.05317e+09 1.793e+10 3.18261e+11
2 61 0.522785 0.547423 0.5671 2093.56 3286.57 2092.73 0.827953 2.32511e+15 2.43282e+11 7.35714e+12 -0.285953 0.0407192 0.0197351 5.32542e+09 1.793e+10 3.18261e+11
2 62 0.547423 0.573223 0.593827 2038.66 3097.36 2037.82 0.841574 2.24406e+15 2.34801e+11 7.24781e+12 -0.302756 0.0399187 0.019414 5.60675e+09 1.793e+10 3.18261e+11
2 63 0.573223 0.600238 0.621813 1983.15 2914.16 1982.3 0.855808 2.16283e+15 2.26302e+11 7.13508e+12 -0.319654 0.0391123 0.0190882 5.89698e+09 1.793e+10 3.18261e+11
2 64 0.600238 0.628526 0.651118 1927.08 2737.05 1926.2 0.870691 2.08155e+15 2.17797e+11 7.01891e+12 -0.336637 0.0383003 0.0187577 6.19586e+09 1.793e+10 3.18261e+11
2 65 0.628526 0.658148 0.681805 1870.48 2566.11 1869.6 0.886258 2.00032e+15 2.09298e+11 6.89929e+12 -0.353696 0.0374831 0.0184228 6.50312e+09 1.793e+10 3.18261e+11
2 66 0.658148 0.689165 0.713937 1813.43 2401.4 1812.53 0.902552 1.91926e+15 2.00816e+11 6.77621e+12 -0.370823 0.0366612 0.0180835 6.8184e+09 1.793e+10 3.18261e+11
2 67 0.689165 0.721645 0.747584 1755.98 2242.98 1755.06 0.919613 1.83849e+15 1.92366e+11 6.64969e+12 -0.388011 0.0358351 0.01774 7.14128e+09 1.793e+10 3.18261e+11
2 68 0.721645 0.755655 0.782816 1698.2 2090.87 1697.26 0.937487 1.75815e+15 1.83959e+11 6.51974e+12 -0.405249 0.0350052 0.0173925 7.47131e+09 1.793e+10 3.18261e+11
2 69 0.755655 0.791268 0.819709 1640.15 1945.11 1639.2 0.956224 1.67835e+15 1.7561e+11 6.38639e+12 -0.422523 0.034172 0.0170412 7.80796e+09 1.793e+10 3.18261e+11
2 70 0.791268 0.828559 0.858341 1581.92 1805.69 1580.94 0.975874 1.59925e+15 1.67333e+11 6.24967e+12 -0.439827 0.0333362 0.0166863 8.15062e+09 1.793e+10 3.18261e+11
2 71 0.828559 0.867608 0.898793 1523.57 1672.61 1522.58 0.996495 1.52096e+15 1.59142e+11 6.10964e+12 -0.457149 0.0324983 0.0163281 8.49865e+09 1.793e+10 3.18261e+11
2 72 0.867608 0.908497 0.941152 1465.2 1545.84 1464.18 1.01815 1.44363e+15 1.51051e+11 5.96638e+12 -0.474485 0.0316589 0.0159668 8.85134e+09 1.793e+10 3.18261e+11
2 73 0.908497 0.951313 0.985507 1406.88 1425.34 1405.84 1.04089 1.36741e+15 1.43075e+11 5.81996e+12 -0.491825 0.0308185 0.0156026 9.20791e+09 1.793e+10 3.18261e+11
2 74 0.951313 0.996147 1.03195 1348.72 1311.06 1347.65 1.0648 1.29242e+15 1.35229e+11 5.6705e+12 -0.509161 0.029978 0.0152358 9.56753e+09 1.793e+10 3.18261e+11
2 75 0.996147 1.04309 1.08059 1290.79 1202.93 1289.7 1.08995 1.21882e+15 1.27528e+11 5.5181e+12 -0.526487 0.0291378 0.0148667 9.92933e+09 1.793e+10 3.18261e+11
2 76 1.04309 1.09225 1.13151 1233.2 1100.85 1232.08 1.11641 1.14673e+15 1.19985e+11 5.36291e+12 -0.543793 0.0282988 0.0144957 1.02924e+10 1.793e+10 3.18261e+11
2 77 1.09225 1.14373 1.18484 1176.04 1004.74 1174.9 1.14428 1.07629e+15 1.12614e+11 5.20508e+12 -0.561073 0.0274617 0.014123 1.06557e+10 1.793e+10 3.18261e+11
2 78 1.14373 1.19763 1.24068 1119.42 914.47 1118.25 1.17365 1.00763e+15 1.0543e+11 5.04478e+12 -0.578317 0.026627 0.013749 1.10183e+10 1.793e+10 3.18261e+11
2 79 1.19763 1.25407 1.29915 1063.44 829.915 1062.23 1.20461 9.4087e+14 9.84454e+10 4.88223e+12 -0.595518 0.0257958 0.013374 1.1379e+10 1.793e+10 3.18261e+11
2 80 1.25407 1.31318 1.36038 1008.19 750.933 1006.96 1.23727 8.76139e+14 9.16724e+10 4.71762e+12 -0.612667 0.0249686 0.0129985 1.1737e+10 1.793e+10 3.18261e+11
2 81 1.31318 1.37507 1.42449 953.79 677.367 952.518 1.27175 8.13542e+14 8.51228e+10 4.5512e+12 -0.629752 0.0241463 0.0126228 1.2091e+10 1.793e+10 3.18261e+11
2 82 1.37507 1.43987 1.49163 900.329 609.051 899.021 1.30817 7.53184e+14 7.88074e+10 4.38322e+12 -0.646766 0.0233297 0.0122474 1.24401e+10 1.793e+10 3.18261e+11
2 83 1.43987 1.50773 1.56192 847.913 545.806 846.567 1.34667 6.95158e+14 7.2736e+10 4.21397e+12 -0.663698 0.0225196 0.0118727 1.27831e+10 1.793e+10 3.18261e+11
2 84 1.50773 1.57879 1.63554 796.641 487.444 795.253 1.38738 6.39546e+14 6.69172e+10 4.04374e+12 -0.680535 0.0217168 0.0114992 1.31189e+10 1.793e+10 3.18261e+11
2 85 1.57879 1.65319 1.71262 746.608 433.768 745.178 1.43046 5.86422e+14 6.13587e+10 3.87286e+12 -0.697266 0.0209223 0.0111273 1.34466e+10 1.793e+10 3.18261e+11
2 86 1.65319 1.7311 1.79333 697.909 384.574 696.433 1.47607 5.35842e+14 5.60664e+10 3.70166e+12 -0.713871 0.0201369 0.0107577 1.37652e+10 1.793e+10 3.18261e+11
