9.98021e+11 263.241 127.672 2.57841e+09 0.496385 2.78534e+09 2.48424e+09 1.36439e+08 3.12851e+10 1.29356e+11 3.38622e+06 1.21716e+06 3.39855e+06 1.43087e+08
9.98021e+11 263.241 127.672 3.60534e+10 1.64374 8.72348e+09 3.77442e+09 2.62541e+09 1.61404e+10 1.05172e+11 2.71173e+07 1.01177e+08 5.43698e+08 1.42876e+09
9.98021e+11 263.241 127.672 2.16411e+09 2.37871 3.8734e+10 3.8637e+10 5.92032e+07 3.22067e+10 9.26714e+10 2.34325e+06 5.84786e+06 3.21618e+06 1.16961e+08
9.98021e+11 263.241 127.672 6.64138e+08 2.00207 7.22092e+10 7.21919e+10 8.83571e+06 3.66143e+10 5.62251e+10 509561 2.89143e+06 541119 3.61476e+07
9.98021e+11 263.241 127.672 6.21398e+09 3.38259 3.02563e+10 2.98186e+10 3.17553e+08 2.73027e+10 1.02142e+11 6.2675e+06 1.6577e+07 2.30544e+07 3.20203e+08
9.98021e+11 263.241 127.672 6.93865e+09 1.50248 8.40695e+09 7.56776e+09 4.75643e+08 2.58816e+10 1.24858e+11 7.49569e+06 8.01266e+06 2.3896e+07 3.67361e+08
9.98021e+11 263.241 127.672 8.77096e+09 1.79852 1.0386e+10 9.7234e+09 4.58463e+08 2.46632e+10 1.22129e+11 8.98035e+06 1.14264e+07 3.70721e+07 4.57044e+08
9.98021e+11 263.241 127.672 1.11295e+10 2.40186 1.39135e+10 1.27667e+10 7.63091e+08 2.34168e+10 1.17578e+11 1.07622e+07 1.93919e+07 6.02041e+07 5.62537e+08
9.98021e+11 263.241 127.672 3.85651e+10 1.72664 9.14287e+09 3.8281e+09 2.82636e+09 1.60279e+10 1.02362e+11 2.90538e+07 1.15741e+08 6.21853e+08 1.47822e+09
9.98021e+11 263.241 127.672 8.20177e+09 3.21164 2.60052e+10 2.55973e+10 3.29899e+08 2.5554e+10 1.06088e+11 7.90298e+06 1.87717e+07 3.68804e+07 4.19714e+08
9.98021e+11 263.241 127.672 1.87539e+09 2.4115 4.26297e+10 4.2553e+10 4.53369e+07 3.25789e+10 8.86811e+10 1.9719e+06 5.47739e+06 2.59815e+06 1.01424e+08
9.98021e+11 263.241 127.672 1.80483e+10 2.17362 9.3413e+09 7.6702e+09 1.13768e+09 1.93611e+10 1.19295e+11 1.53531e+07 2.82876e+07 1.49573e+08 8.61506e+08
9.98021e+11 263.241 127.672 1.12033e+10 0.727648 3.29075e+09 1.88602e+09 6.88706e+08 2.29794e+10 1.28574e+11 1.11121e+07 9.58443e+06 5.81653e+07 5.76642e+08
9.98021e+11 263.241 127.672 3.39304e+09 1.34698 1.07176e+10 1.04509e+10 1.56812e+08 3.08262e+10 1.20987e+11 4.24036e+06 3.90919e+06 6.02432e+06 1.85064e+08
9.98021e+11 263.241 127.672 6.39955e+09 1.03759 5.43714e+09 4.6034e+09 4.37999e+08 2.64196e+10 1.27823e+11 7.14065e+06 5.69251e+06 1.97961e+07 3.42349e+08
9.98021e+11 263.241 127.672 8.7588e+09 0.448204 2.32156e+09 1.17636e+09 5.57288e+08 2.46662e+10 1.30289e+11 9.14486e+06 6.14836e+06 3.49623e+07 4.63112e+08
9.98021e+11 263.241 127.672 2.4356e+09 1.15487 1.02648e+10 9.65963e+09 2.85799e+08 3.14756e+10 1.22213e+11 3.13977e+06 3.01203e+06 3.18452e+06 1.3367e+08
9.98021e+11 263.241 127.672 6.38988e+09 1.12311 6.09481e+09 5.34964e+09 4.21585e+08 2.6528e+10 1.27036e+11 7.14339e+06 6.1523e+06 1.95834e+07 3.41576e+08
9.98021e+11 263.241 127.672 4.31175e+09 1.95455 1.83251e+10 1.748e+10 4.15552e+08 2.95839e+10 1.13947e+11 4.95035e+06 7.75978e+06 9.98644e+06 2.31263e+08
9.98021e+11 263.241 127.672 3.27872e+09 2.31192 2.74605e+10 2.64569e+10 4.643e+08 3.09511e+10 1.04678e+11 3.77475e+06 8.12738e+06 6.41203e+06 1.75214e+08
9.98021e+11 263.241 127.672 6.61439e+09 0.338021 1.77977e+09 9.23852e+08 4.23972e+08 2.65068e+10 1.3113e+11 7.33977e+06 3.95724e+06 2.01119e+07 3.56489e+08
9.98021e+11 263.241 127.672 2.86783e+09 1.80985 1.93234e+10 1.91371e+10 1.11264e+08 3.11398e+10 1.12539e+11 3.42698e+06 4.81549e+06 4.70828e+06 1.56044e+08
9.98021e+11 263.241 127.672 1.04369e+10 2.01015 1.00093e+10 9.25577e+09 5.36441e+08 2.35857e+10 1.21943e+11 1.03409e+07 1.39915e+07 5.34943e+07 5.33512e+08
9.98021e+11 263.241 127.672 1.42535e+10 2.65967 1.33303e+10 1.23097e+10 7.87617e+08 2.12228e+10 1.17171e+11 1.27866e+07 2.50178e+07 9.74152e+07 6.99461e+08
9.98021e+11 263.241 127.672 7.23367e+09 2.71412 1.97415e+10 1.88027e+10 5.43852e+08 2.59235e+10 1.13187e+11 7.36414e+06 1.50427e+07 2.81461e+07 3.74706e+08
9.98021e+11 263.241 127.672 1.30077e+10 1.82287 9.13102e+09 8.0213e+09 7.5654e+08 2.20072e+10 1.21836e+11 1.22849e+07 1.79716e+07 7.80896e+07 6.53546e+08
9.98021e+11 263.241 127.672 3.00254e+09 2.76126 4.23293e+10 4.14698e+10 4.23659e+08 3.14486e+10 8.94683e+10 3.06797e+06 9.45475e+06 6.24408e+06 1.59715e+08
9.98021e+11 263.241 127.672 9.12132e+09 3.81294 3.06445e+10 3.02751e+10 3.0272e+08 2.48671e+10 1.01189e+11 8.17957e+06 2.34214e+07 4.8209e+07 4.58617e+08
9.98021e+11 263.241 127.672 6.59613e+09 2.37769 1.78449e+10 1.72127e+10 4.2139e+08 2.6637e+10 1.14921e+11 6.99319e+06 1.24714e+07 2.26591e+07 3.45413e+08
9.98021e+11 263.241 127.672 9.62268e+09 1.27995 5.67877e+09 4.7583e+09 5.45059e+08 2.38224e+10 1.26903e+11 9.78099e+06 9.35179e+06 4.46488e+07 4.99427e+08
9.98021e+11 263.241 127.672 7.30704e+09 2.76871 2.17579e+10 2.12877e+10 3.5824e+08 2.61529e+10 1.10685e+11 7.42703e+06 1.51488e+07 2.84147e+07 3.78853e+08
9.98021e+11 263.241 127.672 9.374e+09 3.60048 2.82016e+10 2.76516e+10 4.47938e+08 2.479e+10 1.0352e+11 8.75403e+06 2.40706e+07 4.8587e+07 4.70661e+08
9.98021e+11 263.241 127.672 7.43964e+09 3.1736 2.58629e+10 2.54496e+10 2.90785e+08 2.5948e+10 1.06612e+11 7.15265e+06 1.66897e+07 3.12944e+07 3.83652e+08
9.98021e+11 263.241 127.672 4.82615e+09 3.3311 3.78935e+10 3.77095e+10 1.37343e+08 2.94519e+10 9.36103e+10 4.83533e+06 1.35675e+07 1.51941e+07 2.52204e+08
9.98021e+11 263.241 127.672 4.46438e+09 0.510541 2.55577e+09 2.00729e+09 2.54809e+08 2.87544e+10 1.30245e+11 5.41976e+06 2.27287e+06 9.77964e+06 2.44089e+08
