#z i RadiusInner RadiusOuter RadiusIso SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic SDensitySFR  SDensityOFR SDensityCAR StellarAge MetallicityCold MetallicityStar MassProfStar MassStar MassHalo
2.5 159 47.6786 49.9256 153.362 7.24798e-76 0 0 7.24798e-76 0 0 2.25447e-64 nan 0.000529109 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 160 49.9256 52.2785 160.589 1.55139e-79 0 0 1.55139e-79 0 0 4.93723e-68 nan 0.000529597 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 161 52.2785 54.7423 168.158 2.23365e-83 0 0 2.23365e-83 0 0 7.26863e-72 nan 0.000530059 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 162 54.7423 57.3223 176.083 2.12311e-87 0 0 2.12311e-87 0 0 7.0603e-76 nan 0.000530496 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 163 57.3223 60.0238 184.381 1.30642e-91 0 0 1.30642e-91 0 0 4.43695e-80 nan 0.000530909 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 164 60.0238 62.8526 193.071 5.09843e-96 0 0 5.09843e-96 0 0 1.76736e-84 nan 0.000531299 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 165 62.8526 65.8148 202.17 1.23509e-100 0 0 1.23509e-100 0 0 4.36727e-89 nan 0.000531667 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 166 65.8148 68.9165 211.698 1.81594e-105 0 0 1.81594e-105 0 0 6.54588e-94 nan 0.000532014 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 167 68.9165 72.1645 221.675 1.58273e-110 0 0 1.58273e-110 0 0 5.81256e-99 nan 0.000532341 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 168 72.1645 75.5655 232.122 7.97817e-116 0 0 7.97817e-116 0 0 2.98327e-104 nan 0.000532649 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 169 75.5655 79.1268 243.062 2.26657e-121 0 0 2.26657e-121 0 0 8.62426e-110 nan 0.000532939 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 170 79.1268 82.8559 254.517 3.53226e-127 0 0 3.53226e-127 0 0 1.36681e-115 nan 0.000533211 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 171 82.8559 86.7608 266.512 2.9353e-133 0 0 2.9353e-133 0 0 1.15438e-121 nan 0.000533468 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 172 86.7608 90.8497 279.072 1.26265e-139 0 0 1.26265e-139 0 0 5.04382e-128 nan 0.000533708 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 173 90.8497 95.1313 292.225 2.72557e-146 0 0 2.72557e-146 0 0 1.10523e-134 nan 0.000533934 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 174 95.1313 99.6147 305.997 2.85789e-153 0 0 2.85789e-153 0 0 1.17571e-141 nan 0.000534146 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 175 99.6147 104.309 320.418 1.40687e-160 0 0 1.40687e-160 0 0 5.86837e-149 nan 0.000534345 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 176 104.309 109.225 335.519 3.13759e-168 0 0 3.13759e-168 0 0 1.3262e-156 nan 0.000534531 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 177 109.225 114.373 351.331 3.05386e-176 0 0 3.05386e-176 0 0 1.30726e-164 nan 0.000534705 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 178 114.373 119.763 367.889 1.24747e-184 0 0 1.24747e-184 0 0 5.40495e-173 nan 0.000534867 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 179 119.763 125.407 385.227 2.05283e-193 0 0 2.05283e-193 0 0 8.99736e-182 nan 0.000535019 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 180 125.407 131.318 403.382 1.30375e-202 0 0 1.30375e-202 0 0 5.77714e-191 nan 0.000535161 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 181 131.318 137.507 422.393 3.05528e-212 0 0 3.05528e-212 0 0 1.368e-200 nan 0.000535293 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 182 137.507 143.987 442.3 2.52061e-222 0 0 2.52061e-222 0 0 1.13977e-210 nan 0.000535416 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 183 143.987 150.773 463.145 6.96909e-233 0 0 6.96909e-233 0 0 3.18073e-221 nan 0.00053553 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 184 150.773 157.879 484.972 6.13294e-244 0 0 6.13294e-244 0 0 2.82376e-232 nan 0.000535636 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 185 157.879 165.319 507.828 1.62757e-255 0 0 1.62757e-255 0 0 7.55578e-244 nan 0.000535734 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 186 165.319 173.11 531.761 1.23094e-267 0 0 1.23094e-267 0 0 5.75881e-256 nan 0.000535825 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 187 173.11 181.269 556.822 2.50063e-280 0 0 2.50063e-280 0 0 1.17838e-268 nan 0.000535909 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 188 181.269 189.812 583.065 1.28251e-293 0 0 1.28251e-293 0 0 6.08445e-282 nan 0.000535986 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 189 189.812 198.757 610.544 1.55625e-307 0 0 1.55625e-307 0 0 7.42946e-296 nan 0.000536057 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 190 198.757 208.125 639.318 0 0 0 0 0 0 0 nan 0 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 191 208.125 217.933 669.448 0 0 0 0 0 0 0 nan 0 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 192 217.933 228.204 700.998 0 0 0 0 0 0 0 nan 0 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 193 228.204 238.959 734.035 0 0 0 0 0 0 0 nan 0 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 194 238.959 250.221 768.629 0 0 0 0 0 0 0 nan 0 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 195 250.221 262.013 804.853 0 0 0 0 0 0 0 nan 0 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 196 262.013 274.362 842.785 0 0 0 0 0 0 0 nan 0 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 197 274.362 287.292 882.504 0 0 0 0 0 0 0 nan 0 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 198 287.292 300.832 924.095 0 0 0 0 0 0 0 nan 0 0 1.28914e+08 1.28914e+08 2.2262e+11
2.5 199 300.832 315.009 967.646 0 0 0 0 0 0 0 nan 0 0 1.28914e+08 1.28914e+08 2.2262e+11
2 0 0.0315009 0.0329855 0.0715653 1378.65 1001.75 1372.38 6.2753 1.32656e+15 1.44039e+16 1.52646e+14 -0.711418 0.00349232 0.0020795 301291 4.55195e+08 3.18261e+11
2 1 0.0329855 0.0345401 0.0749381 1374.17 995.52 1367.89 6.27594 1.32078e+15 1.43411e+16 1.51997e+14 -0.709187 0.00349187 0.00208011 629595 4.55195e+08 3.18261e+11
2 2 0.0345401 0.0361679 0.0784698 1369.49 989.287 1363.21 6.27662 1.31475e+15 1.42757e+16 1.51321e+14 -0.720536 0.0034914 0.00208084 987319 4.55195e+08 3.18261e+11
2 3 0.0361679 0.0378724 0.082168 1364.61 982.61 1358.33 6.27732 1.30848e+15 1.42075e+16 1.50615e+14 -0.723925 0.00349091 0.00208156 1.37691e+06 4.55195e+08 3.18261e+11
2 4 0.0378724 0.0396573 0.0860405 1359.51 975.77 1353.23 6.27806 1.30193e+15 1.41365e+16 1.4988e+14 -0.720383 0.00349039 0.00208237 1.80111e+06 4.55195e+08 3.18261e+11
2 5 0.0396573 0.0415263 0.0900954 1354.2 968.703 1347.92 6.27883 1.29511e+15 1.40625e+16 1.49114e+14 -0.722317 0.00348985 0.00208318 2.26287e+06 4.55195e+08 3.18261e+11
2 6 0.0415263 0.0434834 0.0943415 1348.65 961.35 1342.37 6.27965 1.28801e+15 1.39854e+16 1.48316e+14 -0.734682 0.00348928 0.002084 2.76534e+06 4.55195e+08 3.18261e+11
2 7 0.0434834 0.0455327 0.0987877 1342.87 953.661 1336.59 6.2805 1.28062e+15 1.39051e+16 1.47485e+14 -0.730653 0.00348868 0.0020849 3.31187e+06 4.55195e+08 3.18261e+11
2 8 0.0455327 0.0476786 0.103443 1336.85 945.692 1330.56 6.2814 1.27292e+15 1.38215e+16 1.4662e+14 -0.730796 0.00348805 0.00208575 3.90613e+06 4.55195e+08 3.18261e+11
2 9 0.0476786 0.0499256 0.108319 1330.56 937.421 1324.28 6.28233 1.26491e+15 1.37345e+16 1.4572e+14 -0.74695 0.0034874 0.0020866 4.55203e+06 4.55195e+08 3.18261e+11
2 10 0.0499256 0.0522785 0.113423 1324.02 928.813 1317.73 6.28332 1.25657e+15 1.3644e+16 1.44783e+14 -0.742562 0.00348671 0.00208755 5.25373e+06 4.55195e+08 3.18261e+11
2 11 0.0522785 0.0547423 0.118769 1317.19 919.927 1310.91 6.28436 1.2479e+15 1.35499e+16 1.43808e+14 -0.754261 0.00348598 0.00208845 6.01577e+06 4.55195e+08 3.18261e+11
2 12 0.0547423 0.0573223 0.124366 1310.09 910.687 1303.8 6.28544 1.23889e+15 1.3452e+16 1.42795e+14 -0.754665 0.00348522 0.00208949 6.84294e+06 4.55195e+08 3.18261e+11
2 13 0.0573223 0.0600238 0.130228 1302.69 901.296 1296.4 6.28658 1.22952e+15 1.33502e+16 1.41741e+14 -0.752449 0.00348443 0.00209058 7.74056e+06 4.55195e+08 3.18261e+11
2 14 0.0600238 0.0628526 0.136365 1294.98 891.35 1288.69 6.28778 1.21978e+15 1.32444e+16 1.40646e+14 -0.769185 0.00348359 0.00209152 8.71392e+06 4.55195e+08 3.18261e+11
2 15 0.0628526 0.0658148 0.142792 1286.96 881.051 1280.67 6.28903 1.20966e+15 1.31346e+16 1.39509e+14 -0.763539 0.00348271 0.00209256 9.76886e+06 4.55195e+08 3.18261e+11
2 16 0.0658148 0.0689165 0.149521 1278.61 870.584 1272.32 6.29035 1.19916e+15 1.30205e+16 1.38328e+14 -0.782147 0.00348179 0.00209363 1.09118e+07 4.55195e+08 3.18261e+11
2 17 0.0689165 0.0721645 0.156568 1269.93 859.798 1263.64 6.29173 1.18825e+15 1.29021e+16 1.37102e+14 -0.776774 0.00348083 0.00209486 1.21496e+07 4.55195e+08 3.18261e+11
2 18 0.0721645 0.0755655 0.163947 1260.9 848.409 1254.61 6.29318 1.17694e+15 1.27793e+16 1.35829e+14 -0.788259 0.00347981 0.00209591 1.34887e+07 4.55195e+08 3.18261e+11
2 19 0.0755655 0.0791268 0.171673 1251.52 836.159 1245.22 6.29472 1.16521e+15 1.26519e+16 1.3451e+14 -0.785007 0.00347874 0.00209672 1.49359e+07 4.55195e+08 3.18261e+11
2 20 0.0791268 0.0828559 0.179764 1241.76 823.103 1235.46 6.29633 1.15305e+15 1.25199e+16 1.33142e+14 -0.786499 0.00347762 0.00209723 1.64979e+07 4.55195e+08 3.18261e+11
2 21 0.0828559 0.0867608 0.188236 1231.63 809.734 1225.33 6.29803 1.14045e+15 1.23831e+16 1.31724e+14 -0.787312 0.00347643 0.00209778 1.81827e+07 4.55195e+08 3.18261e+11
2 22 0.0867608 0.0908497 0.197107 1221.1 796.083 1214.8 6.29982 1.1274e+15 1.22414e+16 1.30256e+14 -0.786903 0.00347519 0.00209839 1.9999e+07 4.55195e+08 3.18261e+11
2 23 0.0908497 0.0951313 0.206397 1210.17 781.892 1203.87 6.3017 1.11389e+15 1.20947e+16 1.28736e+14 -0.78893 0.00347388 0.00209889 2.1955e+07 4.55195e+08 3.18261e+11
2 24 0.0951313 0.0996147 0.216124 1198.84 767.355 1192.53 6.30367 1.09992e+15 1.1943e+16 1.27163e+14 -0.790758 0.0034725 0.00209942 2.40599e+07 4.55195e+08 3.18261e+11
2 25 0.0996147 0.104309 0.226309 1187.08 752.533 1180.77 6.30575 1.08548e+15 1.17862e+16 1.25537e+14 -0.791702 0.00347105 0.00209999 2.63232e+07 4.55195e+08 3.18261e+11
2 26 0.104309 0.109225 0.236975 1174.88 737.378 1168.57 6.30794 1.07055e+15 1.16241e+16 1.23857e+14 -0.794854 0.00346953 0.00210057 2.8755e+07 4.55195e+08 3.18261e+11
2 27 0.109225 0.114373 0.248143 1162.25 721.754 1155.94 6.31025 1.05514e+15 1.14568e+16 1.22121e+14 -0.798611 0.00346792 0.00210108 3.13648e+07 4.55195e+08 3.18261e+11
2 28 0.114373 0.119763 0.259838 1149.16 705.833 1142.85 6.31268 1.03923e+15 1.12841e+16 1.2033e+14 -0.803774 0.00346623 0.00210161 3.41633e+07 4.55195e+08 3.18261e+11
2 29 0.119763 0.125407 0.272084 1135.61 689.684 1129.3 6.31524 1.02283e+15 1.1106e+16 1.18483e+14 -0.812842 0.00346446 0.00210219 3.71616e+07 4.55195e+08 3.18261e+11
2 30 0.125407 0.131318 0.284907 1121.59 673.052 1115.28 6.31794 1.00593e+15 1.09225e+16 1.16578e+14 -0.817363 0.00346259 0.00210267 4.03699e+07 4.55195e+08 3.18261e+11
2 31 0.131318 0.137507 0.298334 1107.1 656.154 1100.78 6.32078 9.88531e+14 1.07336e+16 1.14617e+14 -0.823674 0.00346061 0.00210316 4.37994e+07 4.55195e+08 3.18261e+11
2 32 0.137507 0.143987 0.312394 1092.12 639.056 1085.79 6.32377 9.70627e+14 1.05392e+16 1.12599e+14 -0.831468 0.00345854 0.0021037 4.74618e+07 4.55195e+08 3.18261e+11
2 33 0.143987 0.150773 0.327117 1076.64 621.535 1070.31 6.32694 9.52221e+14 1.03393e+16 1.10524e+14 -0.834631 0.00345634 0.00210413 5.13675e+07 4.55195e+08 3.18261e+11
2 34 0.150773 0.157879 0.342533 1060.67 603.796 1054.34 6.33027 9.33317e+14 1.0134e+16 1.08392e+14 -0.837436 0.00345403 0.00210457 5.55277e+07 4.55195e+08 3.18261e+11
2 35 0.157879 0.165319 0.358676 1044.2 585.878 1037.86 6.33379 9.13917e+14 9.92339e+15 1.06203e+14 -0.839378 0.0034516 0.00210504 5.99539e+07 4.55195e+08 3.18261e+11
2 36 0.165319 0.17311 0.37558 1027.21 567.637 1020.88 6.33751 8.94029e+14 9.70745e+15 1.03959e+14 -0.842592 0.00344902 0.00210537 6.46561e+07 4.55195e+08 3.18261e+11
2 37 0.17311 0.181269 0.393281 1009.72 549.259 1003.38 6.34144 8.7366e+14 9.48628e+15 1.0166e+14 -0.845183 0.00344631 0.0021057 6.96449e+07 4.55195e+08 3.18261e+11
2 38 0.181269 0.189812 0.411816 991.725 530.718 985.379 6.34559 8.5282e+14 9.26e+15 9.93068e+13 -0.847809 0.00344345 0.00210598 7.49305e+07 4.55195e+08 3.18261e+11
2 39 0.189812 0.198757 0.431224 973.215 511.978 966.865 6.34998 8.31523e+14 9.02876e+15 9.69011e+13 -0.85151 0.00344042 0.00210615 8.05213e+07 4.55195e+08 3.18261e+11
2 40 0.198757 0.208125 0.451547 954.197 493.226 947.843 6.35462 8.09783e+14 8.7927e+15 9.44446e+13 -0.855827 0.00343722 0.00210632 8.6427e+07 4.55195e+08 3.18261e+11
2 41 0.208125 0.217933 0.472828 934.676 474.275 928.316 6.35954 7.87618e+14 8.55203e+15 9.19389e+13 -0.861175 0.00343384 0.00210632 9.26537e+07 4.55195e+08 3.18261e+11
2 42 0.217933 0.228204 0.495111 914.655 455.306 908.29 6.36474 7.65049e+14 8.30697e+15 8.93864e+13 -0.867742 0.00343026 0.00210625 9.9208e+07 4.55195e+08 3.18261e+11
2 43 0.228204 0.238959 0.518445 894.143 436.378 887.773 6.37025 7.42097e+14 8.05776e+15 8.67895e+13 -0.877341 0.00342648 0.00210611 1.06096e+08 4.55195e+08 3.18261e+11
2 44 0.238959 0.250221 0.542879 873.15 417.401 866.774 6.37609 7.1879e+14 7.80469e+15 8.41511e+13 -0.884273 0.00342247 0.0021058 1.1332e+08 4.55195e+08 3.18261e+11
2 45 0.250221 0.262013 0.568464 851.687 398.542 845.305 6.38228 6.95156e+14 7.54807e+15 8.14742e+13 -0.892297 0.00341823 0.00210542 1.20883e+08 4.55195e+08 3.18261e+11
2 46 0.262013 0.274362 0.595255 829.77 379.706 823.381 6.38886 6.71227e+14 7.28824e+15 7.87624e+13 -0.897173 0.00341373 0.00210484 1.28784e+08 4.55195e+08 3.18261e+11
2 47 0.274362 0.287292 0.623308 807.414 361.063 801.018 6.39583 6.47038e+14 7.0256e+15 7.60195e+13 -0.901422 0.00340897 0.00210415 1.37022e+08 4.55195e+08 3.18261e+11
2 48 0.287292 0.300832 0.652684 784.639 342.53 778.236 6.40326 6.22628e+14 6.76055e+15 7.32497e+13 -0.906333 0.0034039 0.0021032 1.45591e+08 4.55195e+08 3.18261e+11
2 49 0.300832 0.315009 0.683444 761.469 324.262 755.058 6.41113 5.98037e+14 6.49354e+15 7.04574e+13 -0.910889 0.00339854 0.0021021 1.54485e+08 4.55195e+08 3.18261e+11
2 50 0.315009 0.329855 0.715653 737.928 306.194 731.508 6.41954 5.7331e+14 6.22506e+15 6.76475e+13 -0.916524 0.00339283 0.00210071 1.63694e+08 4.55195e+08 3.18261e+11
2 51 0.329855 0.345401 0.749381 714.045 288.459 707.616 6.42846 5.48495e+14 5.95561e+15 6.48253e+13 -0.923907 0.00338677 0.0020991 1.73207e+08 4.55195e+08 3.18261e+11
2 52 0.345401 0.361679 0.784698 689.851 271.016 683.413 6.438 5.2364e+14 5.68574e+15 6.19961e+13 -0.931586 0.00338031 0.00209715 1.83007e+08 4.55195e+08 3.18261e+11
2 53 0.361679 0.378724 0.82168 665.381 253.97 658.933 6.44815 4.988e+14 5.41602e+15 5.91659e+13 -0.941274 0.00337345 0.00209492 1.93077e+08 4.55195e+08 3.18261e+11
2 54 0.378724 0.396573 0.860405 640.674 237.313 634.215 6.459 4.74029e+14 5.14705e+15 5.63406e+13 -0.94933 0.00336613 0.00209233 2.03393e+08 4.55195e+08 3.18261e+11
2 55 0.396573 0.415263 0.900954 615.769 221.1 609.298 6.47059 4.49385e+14 4.87946e+15 5.35267e+13 -0.95606 0.00335833 0.00208935 2.13933e+08 4.55195e+08 3.18261e+11
2 56 0.415263 0.434834 0.943415 590.71 205.371 584.227 6.48298 4.24926e+14 4.61389e+15 5.07307e+13 -0.962214 0.00335002 0.00208596 2.24667e+08 4.55195e+08 3.18261e+11
2 57 0.434834 0.455327 0.987877 565.546 190.138 559.05 6.49626 4.00715e+14 4.351e+15 4.79593e+13 -0.968607 0.00334113 0.00208208 2.35563e+08 4.55195e+08 3.18261e+11
2 58 0.455327 0.476786 1.03443 540.327 175.45 533.816 6.51048 3.76812e+14 4.09146e+15 4.52195e+13 -0.975761 0.00333163 0.00207767 2.46588e+08 4.55195e+08 3.18261e+11
2 59 0.476786 0.499256 1.08319 515.104 161.333 508.579 6.52573 3.53282e+14 3.83596e+15 4.25181e+13 -0.983862 0.00332148 0.00207269 2.57705e+08 4.55195e+08 3.18261e+11
2 60 0.499256 0.522785 1.13423 489.935 147.809 483.393 6.5421 3.30186e+14 3.58519e+15 3.98622e+13 -0.991526 0.00331062 0.00206708 2.68871e+08 4.55195e+08 3.18261e+11
2 61 0.522785 0.547423 1.18769 464.876 134.898 458.316 6.5597 3.07587e+14 3.33981e+15 3.72588e+13 -0.998855 0.00329897 0.00206077 2.80046e+08 4.55195e+08 3.18261e+11
2 62 0.547423 0.573223 1.24366 439.988 122.62 433.41 6.57865 2.85547e+14 3.10049e+15 3.47147e+13 -1.00667 0.00328648 0.00205368 2.91183e+08 4.55195e+08 3.18261e+11
2 63 0.573223 0.600238 1.30228 415.334 110.989 408.734 6.59908 2.64126e+14 2.8679e+15 3.22367e+13 -1.01549 0.00327307 0.00204573 3.02237e+08 4.55195e+08 3.18261e+11
2 64 0.600238 0.628526 1.36365 390.975 100.018 384.354 6.62111 2.43381e+14 2.64266e+15 2.98313e+13 -1.02461 0.00325866 0.00203684 3.13159e+08 4.55195e+08 3.18261e+11
2 65 0.628526 0.658148 1.42792 366.978 89.7139 360.333 6.64489 2.23368e+14 2.42535e+15 2.75047e+13 -1.03351 0.00324317 0.00202691 3.23901e+08 4.55195e+08 3.18261e+11
2 66 0.658148 0.689165 1.49521 343.406 80.0823 336.735 6.67055 2.04138e+14 2.21655e+15 2.52627e+13 -1.04302 0.00322652 0.00201583 3.34415e+08 4.55195e+08 3.18261e+11
2 67 0.689165 0.721645 1.56568 320.324 71.116 313.626 6.69838 1.85737e+14 2.01675e+15 2.31106e+13 -1.05303 0.00320856 0.00200346 3.44652e+08 4.55195e+08 3.18261e+11
2 68 0.721645 0.755655 1.63947 297.797 62.8137 291.069 6.72851 1.68208e+14 1.82642e+15 2.10534e+13 -1.06288 0.00318921 0.00198967 3.54567e+08 4.55195e+08 3.18261e+11
2 69 0.755655 0.791268 1.71673 275.888 55.1644 269.127 6.76124 1.51587e+14 1.64594e+15 1.90951e+13 -1.07278 0.00316829 0.0019743 3.64114e+08 4.55195e+08 3.18261e+11
2 70 0.791268 0.828559 1.79764 254.659 48.1554 247.862 6.79684 1.35905e+14 1.47566e+15 1.72396e+13 -1.08321 0.00314567 0.00195717 3.73253e+08 4.55195e+08 3.18261e+11
2 71 0.828559 0.867608 1.88236 234.167 41.7703 227.332 6.83562 1.21185e+14 1.31584e+15 1.54895e+13 -1.0942 0.00312117 0.00193804 3.81944e+08 4.55195e+08 3.18261e+11
2 72 0.867608 0.908497 1.97107 214.471 35.989 207.593 6.87786 1.07445e+14 1.16665e+15 1.3847e+13 -1.10573 0.00309465 0.00191666 3.90155e+08 4.55195e+08 3.18261e+11
2 73 0.908497 0.951313 2.06397 195.622 30.7862 188.698 6.92413 9.46948e+13 1.0282e+15 1.23135e+13 -1.11768 0.00306579 0.00189274 3.97857e+08 4.55195e+08 3.18261e+11
2 74 0.951313 0.996147 2.16124 177.668 26.1341 170.693 6.97521 8.29351e+13 9.00517e+14 1.08895e+13 -1.13024 0.00303421 0.00186595 4.05025e+08 4.55195e+08 3.18261e+11
2 75 0.996147 1.04309 2.26309 160.64 21.9992 153.606 7.0336 7.21503e+13 7.83415e+14 9.57446e+12 -1.14262 0.00299861 0.00183626 4.11642e+08 4.55195e+08 3.18261e+11
2 76 1.04309 1.09225 2.36975 144.487 18.3485 137.379 7.10785 6.22676e+13 6.76107e+14 8.36735e+12 -1.15357 0.0029547 0.00180528 4.17693e+08 4.55195e+08 3.18261e+11
2 77 1.09225 1.14373 2.48143 129.098 15.165 121.895 7.20276 5.31839e+13 5.77476e+14 7.26614e+12 -1.16387 0.00290042 0.00177525 4.23177e+08 4.55195e+08 3.18261e+11
2 78 1.14373 1.19763 2.59838 114.206 12.4352 106.889 7.31735 4.47193e+13 4.85566e+14 6.26803e+12 -1.17293 0.00283664 0.00175004 4.28107e+08 4.55195e+08 3.18261e+11
2 79 1.19763 1.25407 2.72084 99.2594 10.1675 91.8358 7.42354 3.65786e+13 3.97174e+14 5.3695e+12 -1.17842 0.00277606 0.00173387 4.32527e+08 4.55195e+08 3.18261e+11
2 80 1.25407 1.31318 2.84907 83.3733 8.39116 75.9586 7.41464 2.90722e+13 3.15669e+14 4.56635e+12 -1.17703 0.00276399 0.00172643 4.36527e+08 4.55195e+08 3.18261e+11
2 81 1.31318 1.37507 2.98334 68.5452 6.90655 61.235 7.3102 2.49997e+13 2.71449e+14 3.8538e+12 -1.19386 0.00279081 0.00172403 4.40137e+08 4.55195e+08 3.18261e+11
2 82 1.37507 1.43987 3.12394 56.3197 5.61432 49.1136 7.20604 2.13953e+13 2.32312e+14 3.22654e+12 -1.21277 0.00281412 0.00171247 4.43354e+08 4.55195e+08 3.18261e+11
2 83 1.43987 1.50773 3.27117 46.3685 4.49661 39.2582 7.11034 1.82397e+13 1.98049e+14 2.67885e+12 -1.23275 0.00282926 0.00168894 4.4618e+08 4.55195e+08 3.18261e+11
2 84 1.50773 1.57879 3.42533 38.3944 3.53516 31.3554 7.03902 1.55116e+13 1.68427e+14 2.20471e+12 -1.25597 0.00282753 0.00164995 4.48616e+08 4.55195e+08 3.18261e+11
2 85 1.57879 1.65319 3.58676 32.1594 2.71031 25.1366 7.0228 1.3194e+13 1.43262e+14 1.79791e+12 -1.28708 0.00279323 0.00159032 4.50663e+08 4.55195e+08 3.18261e+11
2 86 1.65319 1.7311 3.7558 27.4051 2.00471 20.2911 7.11406 1.12366e+13 1.22008e+14 1.45215e+12 -1.33143 0.00270187 0.00150686 4.52324e+08 4.55195e+08 3.18261e+11
2 87 1.7311 1.81269 3.93281 23.9433 1.40007 16.5374 7.40595 9.57516e+12 1.03968e+14 1.16113e+12 -1.40173 0.00251957 0.00139597 4.53596e+08 4.55195e+08 3.18261e+11
2 88 1.81269 1.89812 4.11816 21.4964 0.886336 13.4573 8.0391 8.04901e+12 8.73969e+13 9.18702e+11 -1.52495 0.00221963 0.00126299 4.54478e+08 4.55195e+08 3.18261e+11
2 89 1.89812 1.98757 4.31224 19.701 0.464403 10.4838 9.21715 6.37596e+12 6.92307e+13 7.1891e+11 -1.78985 0.00180687 0.00112821 4.54986e+08 4.55195e+08 3.18261e+11
2 90 1.98757 2.08125 4.51547 17.9121 0.159589 6.8635 11.0486 4.14898e+12 4.505e+13 5.56102e+11 -2.51676 0.00135732 0.00106323 4.55177e+08 4.55195e+08 3.18261e+11
2 91 2.08125 2.17933 4.72828 15.2221 0.0142533 2.54988 12.6722 1.4319e+12 1.55477e+13 4.24991e+11 -6.85366 0.00103323 0.00159567 4.55195e+08 4.55195e+08 3.18261e+11
2 92 2.17933 2.28204 4.95111 11.4957 0 0 11.4957 0 0 3.20701e+11 nan 0.000963116 0 4.55195e+08 4.55195e+08 3.18261e+11
2 93 2.28204 2.38959 5.18445 8.28824 0 0 8.28824 0 0 2.38814e+11 nan 0.000971404 0 4.55195e+08 4.55195e+08 3.18261e+11
2 94 2.38959 2.50221 5.42879 5.89133 0 0 5.89133 0 0 1.75381e+11 nan 0.000979594 0 4.55195e+08 4.55195e+08 3.18261e+11
2 95 2.50221 2.62013 5.68464 4.1258 0 0 4.1258 0 0 1.26937e+11 nan 0.000987682 0 4.55195e+08 4.55195e+08 3.18261e+11
2 96 2.62013 2.74362 5.95255 2.84482 0 0 2.84482 0 0 9.04852e+10 nan 0.000995662 0 4.55195e+08 4.55195e+08 3.18261e+11
2 97 2.74362 2.87292 6.23308 1.92994 0 0 1.92994 0 0 6.34801e+10 nan 0.00100353 0 4.55195e+08 4.55195e+08 3.18261e+11
2 98 2.87292 3.00832 6.52684 1.28723 0 0 1.28723 0 0 4.37969e+10 nan 0.00101128 0 4.55195e+08 4.55195e+08 3.18261e+11
2 99 3.00832 3.15009 6.83444 0.843439 0 0 0.843439 0 0 2.96928e+10 nan 0.0010189 0 4.55195e+08 4.55195e+08 3.18261e+11
2 100 3.15009 3.29855 7.15653 0.54248 0 0 0.54248 0 0 1.97654e+10 nan 0.00102639 0 4.55195e+08 4.55195e+08 3.18261e+11
2 101 3.29855 3.45401 7.49381 0.342198 0 0 0.342198 0 0 1.29071e+10 nan 0.00103376 0 4.55195e+08 4.55195e+08 3.18261e+11
2 102 3.45401 3.61679 7.84698 0.211519 0 0 0.211519 0 0 8.26095e+09 nan 0.00104099 0 4.55195e+08 4.55195e+08 3.18261e+11
2 103 3.61679 3.78724 8.2168 0.127994 0 0 0.127994 0 0 5.17724e+09 nan 0.00104807 0 4.55195e+08 4.55195e+08 3.18261e+11
2 104 3.78724 3.96573 8.60405 0.0757491 0 0 0.0757491 0 0 3.17397e+09 nan 0.00105502 0 4.55195e+08 4.55195e+08 3.18261e+11
